Cell Line HMS LINCS ID,Cell Line Name,Unclassified Perturbagen HMS LINCS ID,Unclassified Perturbagen Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50212-2,HCC1937,,,200870,TNF-a,33992,1,ng/ml,90,minute,NF-kB,1.583
50212-2,HCC1937,,,200870,TNF-a,33968,100,ng/ml,90,minute,NF-kB,3.121
50212-2,HCC1937,,,200870,TNF-a,34148,1,ng/ml,10,minute,pErk,246.659
50212-2,HCC1937,,,200870,TNF-a,34152,100,ng/ml,10,minute,pErk,996.940
50212-2,HCC1937,,,200870,TNF-a,34200,1,ng/ml,30,minute,pErk,405.728
50212-2,HCC1937,,,200870,TNF-a,34172,100,ng/ml,30,minute,pErk,1591.331
50212-2,HCC1937,,,200870,TNF-a,33960,1,ng/ml,90,minute,pErk,261.142
50212-2,HCC1937,,,200870,TNF-a,33976,100,ng/ml,90,minute,pErk,455.433
50212-2,HCC1937,,,200870,TNF-a,33736,1,ng/ml,10,minute,pSTAT1,147.918
50212-2,HCC1937,,,200870,TNF-a,33804,100,ng/ml,10,minute,pSTAT1,141.239
50212-2,HCC1937,,,200870,TNF-a,33560,1,ng/ml,30,minute,pSTAT1,145.163
50212-2,HCC1937,,,200870,TNF-a,33628,100,ng/ml,30,minute,pSTAT1,172.524
50212-2,HCC1937,,,200870,TNF-a,33524,1,ng/ml,90,minute,pSTAT1,195.284
50212-2,HCC1937,,,200870,TNF-a,33724,100,ng/ml,90,minute,pSTAT1,200.673
50212-2,HCC1937,,,200870,TNF-a,33752,1,ng/ml,10,minute,pSTAT3,80.221
50212-2,HCC1937,,,200870,TNF-a,33820,100,ng/ml,10,minute,pSTAT3,93.748
50212-2,HCC1937,,,200870,TNF-a,33508,1,ng/ml,30,minute,pSTAT3,81.780
50212-2,HCC1937,,,200870,TNF-a,33832,100,ng/ml,30,minute,pSTAT3,69.120
50212-2,HCC1937,,,200870,TNF-a,33872,1,ng/ml,90,minute,pSTAT3,97.401
50212-2,HCC1937,,,200870,TNF-a,33548,100,ng/ml,90,minute,pSTAT3,128.957
50213-3,HCC1954,,,200870,TNF-a,17860,1,ng/ml,10,minute,NF-kB,0.921
50213-3,HCC1954,,,200870,TNF-a,18028,100,ng/ml,10,minute,NF-kB,1.886
50213-3,HCC1954,,,200870,TNF-a,18084,1,ng/ml,30,minute,NF-kB,1.091
50213-3,HCC1954,,,200870,TNF-a,17904,100,ng/ml,30,minute,NF-kB,2.423
50213-3,HCC1954,,,200870,TNF-a,18128,1,ng/ml,90,minute,NF-kB,1.067
50213-3,HCC1954,,,200870,TNF-a,18116,100,ng/ml,90,minute,NF-kB,1.294
50213-3,HCC1954,,,200870,TNF-a,17892,1,ng/ml,10,minute,pErk,829.936
50213-3,HCC1954,,,200870,TNF-a,17876,100,ng/ml,10,minute,pErk,1847.445
50213-3,HCC1954,,,200870,TNF-a,17988,1,ng/ml,30,minute,pErk,816.506
50213-3,HCC1954,,,200870,TNF-a,17768,100,ng/ml,30,minute,pErk,1326.929
50213-3,HCC1954,,,200870,TNF-a,17968,1,ng/ml,90,minute,pErk,857.771
50213-3,HCC1954,,,200870,TNF-a,17936,100,ng/ml,90,minute,pErk,860.465
50213-3,HCC1954,,,200870,TNF-a,17700,1,ng/ml,10,minute,pSTAT1,257.809
50213-3,HCC1954,,,200870,TNF-a,17368,100,ng/ml,10,minute,pSTAT1,246.446
50213-3,HCC1954,,,200870,TNF-a,17428,1,ng/ml,30,minute,pSTAT1,243.129
50213-3,HCC1954,,,200870,TNF-a,17584,100,ng/ml,30,minute,pSTAT1,272.031
50213-3,HCC1954,,,200870,TNF-a,17532,1,ng/ml,90,minute,pSTAT1,269.615
50213-3,HCC1954,,,200870,TNF-a,17488,100,ng/ml,90,minute,pSTAT1,453.147
50213-3,HCC1954,,,200870,TNF-a,17720,1,ng/ml,10,minute,pSTAT3,418.840
50213-3,HCC1954,,,200870,TNF-a,17680,100,ng/ml,10,minute,pSTAT3,403.604
50213-3,HCC1954,,,200870,TNF-a,17540,1,ng/ml,30,minute,pSTAT3,371.131
50213-3,HCC1954,,,200870,TNF-a,17380,100,ng/ml,30,minute,pSTAT3,263.928
50213-3,HCC1954,,,200870,TNF-a,17564,1,ng/ml,90,minute,pSTAT3,490.972
50213-3,HCC1954,,,200870,TNF-a,17524,100,ng/ml,90,minute,pSTAT3,1079.263
50214-2,HCC202,,,200870,TNF-a,55952,1,ng/ml,10,minute,NF-kB,1.300
50214-2,HCC202,,,200870,TNF-a,55792,100,ng/ml,10,minute,NF-kB,1.256
50214-2,HCC202,,,200870,TNF-a,56103,1,ng/ml,30,minute,NF-kB,1.454
50214-2,HCC202,,,200870,TNF-a,55744,100,ng/ml,30,minute,NF-kB,1.385
50214-2,HCC202,,,200870,TNF-a,56016,1,ng/ml,90,minute,NF-kB,1.290
50214-2,HCC202,,,200870,TNF-a,55908,100,ng/ml,90,minute,NF-kB,1.329
50214-2,HCC202,,,200870,TNF-a,56044,1,ng/ml,10,minute,pErk,3499.240
50214-2,HCC202,,,200870,TNF-a,56012,100,ng/ml,10,minute,pErk,4008.632
50214-2,HCC202,,,200870,TNF-a,55932,1,ng/ml,30,minute,pErk,3978.512
50214-2,HCC202,,,200870,TNF-a,55760,100,ng/ml,30,minute,pErk,4621.963
50214-2,HCC202,,,200870,TNF-a,55900,1,ng/ml,90,minute,pErk,3185.258
50214-2,HCC202,,,200870,TNF-a,56080,100,ng/ml,90,minute,pErk,3917.321
50214-2,HCC202,,,200870,TNF-a,55667,1,ng/ml,10,minute,pSTAT1,83.905
50214-2,HCC202,,,200870,TNF-a,55552,100,ng/ml,10,minute,pSTAT1,88.789
50214-2,HCC202,,,200870,TNF-a,55436,1,ng/ml,30,minute,pSTAT1,86.541
50214-2,HCC202,,,200870,TNF-a,55544,100,ng/ml,30,minute,pSTAT1,81.050
50214-2,HCC202,,,200870,TNF-a,55412,1,ng/ml,90,minute,pSTAT1,84.078
50214-2,HCC202,,,200870,TNF-a,55556,100,ng/ml,90,minute,pSTAT1,82.829
50214-2,HCC202,,,200870,TNF-a,55595,1,ng/ml,10,minute,pSTAT3,357.477
50214-2,HCC202,,,200870,TNF-a,55691,100,ng/ml,10,minute,pSTAT3,369.270
50214-2,HCC202,,,200870,TNF-a,55663,1,ng/ml,30,minute,pSTAT3,369.344
50214-2,HCC202,,,200870,TNF-a,55516,100,ng/ml,30,minute,pSTAT3,345.199
50214-2,HCC202,,,200870,TNF-a,55576,1,ng/ml,90,minute,pSTAT3,363.437
50214-2,HCC202,,,200870,TNF-a,55711,100,ng/ml,90,minute,pSTAT3,331.637
50216-2,HCC38,,,200870,TNF-a,27144,1,ng/ml,10,minute,NF-kB,1.010
50216-2,HCC38,,,200870,TNF-a,27032,100,ng/ml,10,minute,NF-kB,2.923
50216-2,HCC38,,,200870,TNF-a,27256,1,ng/ml,30,minute,NF-kB,2.190
50216-2,HCC38,,,200870,TNF-a,26980,100,ng/ml,30,minute,NF-kB,3.510
50216-2,HCC38,,,200870,TNF-a,27340,1,ng/ml,90,minute,NF-kB,1.561
50216-2,HCC38,,,200870,TNF-a,27092,100,ng/ml,90,minute,NF-kB,2.692
50216-2,HCC38,,,200870,TNF-a,27184,1,ng/ml,10,minute,pErk,2495.539
50216-2,HCC38,,,200870,TNF-a,27272,100,ng/ml,10,minute,pErk,2487.879
50216-2,HCC38,,,200870,TNF-a,27304,1,ng/ml,30,minute,pErk,2388.321
50216-2,HCC38,,,200870,TNF-a,27128,100,ng/ml,30,minute,pErk,2784.759
50216-2,HCC38,,,200870,TNF-a,27008,1,ng/ml,90,minute,pErk,2244.008
50216-2,HCC38,,,200870,TNF-a,27320,100,ng/ml,90,minute,pErk,2731.754
50216-2,HCC38,,,200870,TNF-a,26708,1,ng/ml,10,minute,pSTAT1,145.390
50216-2,HCC38,,,200870,TNF-a,26760,100,ng/ml,10,minute,pSTAT1,137.663
50216-2,HCC38,,,200870,TNF-a,26604,1,ng/ml,30,minute,pSTAT1,132.367
50216-2,HCC38,,,200870,TNF-a,26792,100,ng/ml,30,minute,pSTAT1,136.499
50216-2,HCC38,,,200870,TNF-a,26932,1,ng/ml,90,minute,pSTAT1,152.340
50216-2,HCC38,,,200870,TNF-a,26712,100,ng/ml,90,minute,pSTAT1,294.228
50216-2,HCC38,,,200870,TNF-a,26808,1,ng/ml,10,minute,pSTAT3,213.885
50216-2,HCC38,,,200870,TNF-a,26656,100,ng/ml,10,minute,pSTAT3,217.118
50216-2,HCC38,,,200870,TNF-a,26780,1,ng/ml,30,minute,pSTAT3,197.221
50216-2,HCC38,,,200870,TNF-a,26668,100,ng/ml,30,minute,pSTAT3,152.972
50216-2,HCC38,,,200870,TNF-a,26956,1,ng/ml,90,minute,pSTAT3,224.144
50216-2,HCC38,,,200870,TNF-a,26920,100,ng/ml,90,minute,pSTAT3,203.796
50219-2,HCC70,,,200870,TNF-a,29644,1,ng/ml,10,minute,NF-kB,2.276
50219-2,HCC70,,,200870,TNF-a,29528,100,ng/ml,10,minute,NF-kB,2.760
50219-2,HCC70,,,200870,TNF-a,29584,1,ng/ml,30,minute,NF-kB,1.981
50219-2,HCC70,,,200870,TNF-a,29448,100,ng/ml,30,minute,NF-kB,3.633
50219-2,HCC70,,,200870,TNF-a,29320,1,ng/ml,90,minute,NF-kB,1.953
50219-2,HCC70,,,200870,TNF-a,29648,100,ng/ml,90,minute,NF-kB,1.925
50219-2,HCC70,,,200870,TNF-a,29608,1,ng/ml,10,minute,pErk,1011.881
50219-2,HCC70,,,200870,TNF-a,29540,100,ng/ml,10,minute,pErk,2315.533
50219-2,HCC70,,,200870,TNF-a,29388,1,ng/ml,30,minute,pErk,1526.844
50219-2,HCC70,,,200870,TNF-a,29568,100,ng/ml,30,minute,pErk,4724.519
50219-2,HCC70,,,200870,TNF-a,29560,1,ng/ml,90,minute,pErk,1480.981
50219-2,HCC70,,,200870,TNF-a,29428,100,ng/ml,90,minute,pErk,1771.176
50219-2,HCC70,,,200870,TNF-a,29176,1,ng/ml,10,minute,pSTAT1,470.068
50219-2,HCC70,,,200870,TNF-a,29240,100,ng/ml,10,minute,pSTAT1,545.669
50219-2,HCC70,,,200870,TNF-a,28900,1,ng/ml,30,minute,pSTAT1,475.411
50219-2,HCC70,,,200870,TNF-a,28948,100,ng/ml,30,minute,pSTAT1,535.907
50219-2,HCC70,,,200870,TNF-a,28920,1,ng/ml,90,minute,pSTAT1,505.122
50219-2,HCC70,,,200870,TNF-a,29152,100,ng/ml,90,minute,pSTAT1,583.992
50219-2,HCC70,,,200870,TNF-a,29184,1,ng/ml,10,minute,pSTAT3,684.822
50219-2,HCC70,,,200870,TNF-a,28960,100,ng/ml,10,minute,pSTAT3,636.178
50219-2,HCC70,,,200870,TNF-a,29204,1,ng/ml,30,minute,pSTAT3,624.419
50219-2,HCC70,,,200870,TNF-a,28984,100,ng/ml,30,minute,pSTAT3,453.257
50219-2,HCC70,,,200870,TNF-a,29156,1,ng/ml,90,minute,pSTAT3,394.921
50219-2,HCC70,,,200870,TNF-a,29032,100,ng/ml,90,minute,pSTAT3,428.927
50238-2,Hs 578T,,,200870,TNF-a,58239,1,ng/ml,10,minute,NF-kB,0.913
50238-2,Hs 578T,,,200870,TNF-a,58075,100,ng/ml,10,minute,NF-kB,1.780
50238-2,Hs 578T,,,200870,TNF-a,58044,1,ng/ml,30,minute,NF-kB,1.165
50238-2,Hs 578T,,,200870,TNF-a,58251,100,ng/ml,30,minute,NF-kB,2.788
50238-2,Hs 578T,,,200870,TNF-a,58243,1,ng/ml,90,minute,NF-kB,1.368
50238-2,Hs 578T,,,200870,TNF-a,58291,100,ng/ml,90,minute,NF-kB,2.968
50238-2,Hs 578T,,,200870,TNF-a,58048,1,ng/ml,10,minute,pErk,1599.668
50238-2,Hs 578T,,,200870,TNF-a,58403,100,ng/ml,10,minute,pErk,486.716
50238-2,Hs 578T,,,200870,TNF-a,58056,1,ng/ml,30,minute,pErk,1837.800
50238-2,Hs 578T,,,200870,TNF-a,58343,100,ng/ml,30,minute,pErk,2160.624
50238-2,Hs 578T,,,200870,TNF-a,58351,1,ng/ml,90,minute,pErk,1514.949
50238-2,Hs 578T,,,200870,TNF-a,58175,100,ng/ml,90,minute,pErk,1436.156
50238-2,Hs 578T,,,200870,TNF-a,57876,1,ng/ml,10,minute,pSTAT1,98.771
50238-2,Hs 578T,,,200870,TNF-a,57684,100,ng/ml,10,minute,pSTAT1,92.538
50238-2,Hs 578T,,,200870,TNF-a,57999,1,ng/ml,30,minute,pSTAT1,101.940
50238-2,Hs 578T,,,200870,TNF-a,57915,100,ng/ml,30,minute,pSTAT1,101.583
50238-2,Hs 578T,,,200870,TNF-a,57983,1,ng/ml,90,minute,pSTAT1,108.128
50238-2,Hs 578T,,,200870,TNF-a,58007,100,ng/ml,90,minute,pSTAT1,128.536
50238-2,Hs 578T,,,200870,TNF-a,57903,1,ng/ml,10,minute,pSTAT3,146.429
50238-2,Hs 578T,,,200870,TNF-a,57820,100,ng/ml,10,minute,pSTAT3,116.340
50238-2,Hs 578T,,,200870,TNF-a,58031,1,ng/ml,30,minute,pSTAT3,117.886
50238-2,Hs 578T,,,200870,TNF-a,57907,100,ng/ml,30,minute,pSTAT3,121.922
50238-2,Hs 578T,,,200870,TNF-a,57864,1,ng/ml,90,minute,pSTAT3,117.796
50238-2,Hs 578T,,,200870,TNF-a,57931,100,ng/ml,90,minute,pSTAT3,139.902
50583-6,MCF 10A,,,200870,TNF-a,60420,1,ng/ml,10,minute,NF-kB,0.831
50583-6,MCF 10A,,,200870,TNF-a,60664,100,ng/ml,10,minute,NF-kB,2.372
50583-6,MCF 10A,,,200870,TNF-a,60364,1,ng/ml,30,minute,NF-kB,1.321
50583-6,MCF 10A,,,200870,TNF-a,60588,100,ng/ml,30,minute,NF-kB,1.935
50583-6,MCF 10A,,,200870,TNF-a,60652,1,ng/ml,90,minute,NF-kB,1.001
50583-6,MCF 10A,,,200870,TNF-a,60492,100,ng/ml,90,minute,NF-kB,1.192
50583-6,MCF 10A,,,200870,TNF-a,60512,1,ng/ml,10,minute,pErk,740.468
50583-6,MCF 10A,,,200870,TNF-a,60568,100,ng/ml,10,minute,pErk,1054.318
50583-6,MCF 10A,,,200870,TNF-a,60396,1,ng/ml,30,minute,pErk,769.435
50583-6,MCF 10A,,,200870,TNF-a,60416,100,ng/ml,30,minute,pErk,733.534
50583-6,MCF 10A,,,200870,TNF-a,60436,1,ng/ml,90,minute,pErk,646.424
50583-6,MCF 10A,,,200870,TNF-a,60452,100,ng/ml,90,minute,pErk,769.224
50583-6,MCF 10A,,,200870,TNF-a,60323,1,ng/ml,10,minute,pSTAT1,115.054
50583-6,MCF 10A,,,200870,TNF-a,60087,100,ng/ml,10,minute,pSTAT1,119.903
50583-6,MCF 10A,,,200870,TNF-a,60191,1,ng/ml,30,minute,pSTAT1,111.061
50583-6,MCF 10A,,,200870,TNF-a,59975,100,ng/ml,30,minute,pSTAT1,126.990
50583-6,MCF 10A,,,200870,TNF-a,59987,1,ng/ml,90,minute,pSTAT1,140.256
50583-6,MCF 10A,,,200870,TNF-a,60007,100,ng/ml,90,minute,pSTAT1,136.740
50583-6,MCF 10A,,,200870,TNF-a,60163,1,ng/ml,10,minute,pSTAT3,154.383
50583-6,MCF 10A,,,200870,TNF-a,60155,100,ng/ml,10,minute,pSTAT3,156.845
50583-6,MCF 10A,,,200870,TNF-a,60143,1,ng/ml,30,minute,pSTAT3,144.991
50583-6,MCF 10A,,,200870,TNF-a,60227,100,ng/ml,30,minute,pSTAT3,121.114
50583-6,MCF 10A,,,200870,TNF-a,60207,1,ng/ml,90,minute,pSTAT3,245.191
50583-6,MCF 10A,,,200870,TNF-a,60139,100,ng/ml,90,minute,pSTAT3,222.478
50584-2,MCF 10F,,,200870,TNF-a,62840,1,ng/ml,10,minute,NF-kB,1.216
50584-2,MCF 10F,,,200870,TNF-a,62860,100,ng/ml,10,minute,NF-kB,3.890
50584-2,MCF 10F,,,200870,TNF-a,62991,1,ng/ml,30,minute,NF-kB,2.179
50584-2,MCF 10F,,,200870,TNF-a,62756,100,ng/ml,30,minute,NF-kB,2.964
50584-2,MCF 10F,,,200870,TNF-a,62956,1,ng/ml,90,minute,NF-kB,1.538
50584-2,MCF 10F,,,200870,TNF-a,62844,100,ng/ml,90,minute,NF-kB,2.136
50584-2,MCF 10F,,,200870,TNF-a,62832,1,ng/ml,10,minute,pErk,141.115
50584-2,MCF 10F,,,200870,TNF-a,62995,100,ng/ml,10,minute,pErk,598.362
50584-2,MCF 10F,,,200870,TNF-a,62884,1,ng/ml,30,minute,pErk,152.845
50584-2,MCF 10F,,,200870,TNF-a,62888,100,ng/ml,30,minute,pErk,175.639
50584-2,MCF 10F,,,200870,TNF-a,62824,1,ng/ml,90,minute,pErk,129.755
50584-2,MCF 10F,,,200870,TNF-a,62712,100,ng/ml,90,minute,pErk,160.636
50584-2,MCF 10F,,,200870,TNF-a,62531,1,ng/ml,10,minute,pSTAT1,55.291
50584-2,MCF 10F,,,200870,TNF-a,62595,100,ng/ml,10,minute,pSTAT1,50.927
50584-2,MCF 10F,,,200870,TNF-a,62312,1,ng/ml,30,minute,pSTAT1,49.317
50584-2,MCF 10F,,,200870,TNF-a,62396,100,ng/ml,30,minute,pSTAT1,59.279
50584-2,MCF 10F,,,200870,TNF-a,62292,1,ng/ml,90,minute,pSTAT1,52.625
50584-2,MCF 10F,,,200870,TNF-a,62268,100,ng/ml,90,minute,pSTAT1,69.577
50584-2,MCF 10F,,,200870,TNF-a,62623,1,ng/ml,10,minute,pSTAT3,130.317
50584-2,MCF 10F,,,200870,TNF-a,62300,100,ng/ml,10,minute,pSTAT3,121.009
50584-2,MCF 10F,,,200870,TNF-a,62499,1,ng/ml,30,minute,pSTAT3,122.267
50584-2,MCF 10F,,,200870,TNF-a,62304,100,ng/ml,30,minute,pSTAT3,101.298
50584-2,MCF 10F,,,200870,TNF-a,62575,1,ng/ml,90,minute,pSTAT3,145.124
50584-2,MCF 10F,,,200870,TNF-a,62340,100,ng/ml,90,minute,pSTAT3,294.251
51089-2,MCF12A,,,200870,TNF-a,65127,1,ng/ml,10,minute,NF-kB,1.198
51089-2,MCF12A,,,200870,TNF-a,64976,100,ng/ml,10,minute,NF-kB,2.436
51089-2,MCF12A,,,200870,TNF-a,65044,1,ng/ml,30,minute,NF-kB,1.518
51089-2,MCF12A,,,200870,TNF-a,65203,100,ng/ml,30,minute,NF-kB,2.918
51089-2,MCF12A,,,200870,TNF-a,65311,1,ng/ml,90,minute,NF-kB,1.159
51089-2,MCF12A,,,200870,TNF-a,65116,100,ng/ml,90,minute,NF-kB,1.333
51089-2,MCF12A,,,200870,TNF-a,65112,1,ng/ml,10,minute,pErk,616.509
51089-2,MCF12A,,,200870,TNF-a,65323,100,ng/ml,10,minute,pErk,674.999
51089-2,MCF12A,,,200870,TNF-a,65024,1,ng/ml,30,minute,pErk,628.606
51089-2,MCF12A,,,200870,TNF-a,65056,100,ng/ml,30,minute,pErk,583.957
51089-2,MCF12A,,,200870,TNF-a,65319,1,ng/ml,90,minute,pErk,619.125
51089-2,MCF12A,,,200870,TNF-a,65060,100,ng/ml,90,minute,pErk,580.121
51089-2,MCF12A,,,200870,TNF-a,64927,1,ng/ml,10,minute,pSTAT1,141.365
51089-2,MCF12A,,,200870,TNF-a,64827,100,ng/ml,10,minute,pSTAT1,132.618
51089-2,MCF12A,,,200870,TNF-a,64831,1,ng/ml,30,minute,pSTAT1,139.339
51089-2,MCF12A,,,200870,TNF-a,64939,100,ng/ml,30,minute,pSTAT1,137.288
51089-2,MCF12A,,,200870,TNF-a,64767,1,ng/ml,90,minute,pSTAT1,157.418
51089-2,MCF12A,,,200870,TNF-a,64839,100,ng/ml,90,minute,pSTAT1,143.771
51089-2,MCF12A,,,200870,TNF-a,64771,1,ng/ml,10,minute,pSTAT3,134.777
51089-2,MCF12A,,,200870,TNF-a,64644,100,ng/ml,10,minute,pSTAT3,152.198
51089-2,MCF12A,,,200870,TNF-a,64696,1,ng/ml,30,minute,pSTAT3,150.237
51089-2,MCF12A,,,200870,TNF-a,64819,100,ng/ml,30,minute,pSTAT3,136.946
51089-2,MCF12A,,,200870,TNF-a,64911,1,ng/ml,90,minute,pSTAT3,258.916
51089-2,MCF12A,,,200870,TNF-a,64592,100,ng/ml,90,minute,pSTAT3,294.039
50029-2,MCF7,,,200870,TNF-a,15720,1,ng/ml,10,minute,NF-kB,1.368
50029-2,MCF7,,,200870,TNF-a,15616,100,ng/ml,10,minute,NF-kB,2.603
50029-2,MCF7,,,200870,TNF-a,15672,1,ng/ml,30,minute,NF-kB,1.890
50029-2,MCF7,,,200870,TNF-a,15824,100,ng/ml,30,minute,NF-kB,3.777
50029-2,MCF7,,,200870,TNF-a,15728,1,ng/ml,90,minute,NF-kB,1.675
50029-2,MCF7,,,200870,TNF-a,15736,100,ng/ml,90,minute,NF-kB,3.030
50029-2,MCF7,,,200870,TNF-a,15644,1,ng/ml,10,minute,pErk,324.864
50029-2,MCF7,,,200870,TNF-a,15760,100,ng/ml,10,minute,pErk,370.553
50029-2,MCF7,,,200870,TNF-a,15452,1,ng/ml,30,minute,pErk,346.717
50029-2,MCF7,,,200870,TNF-a,15780,100,ng/ml,30,minute,pErk,362.337
50029-2,MCF7,,,200870,TNF-a,15496,1,ng/ml,90,minute,pErk,312.308
50029-2,MCF7,,,200870,TNF-a,15516,100,ng/ml,90,minute,pErk,316.422
50029-2,MCF7,,,200870,TNF-a,15392,1,ng/ml,10,minute,pSTAT1,167.281
50029-2,MCF7,,,200870,TNF-a,15188,100,ng/ml,10,minute,pSTAT1,126.894
50029-2,MCF7,,,200870,TNF-a,15208,1,ng/ml,30,minute,pSTAT1,125.111
50029-2,MCF7,,,200870,TNF-a,15404,100,ng/ml,30,minute,pSTAT1,139.201
50029-2,MCF7,,,200870,TNF-a,15220,1,ng/ml,90,minute,pSTAT1,137.256
50029-2,MCF7,,,200870,TNF-a,15340,100,ng/ml,90,minute,pSTAT1,133.080
50029-2,MCF7,,,200870,TNF-a,15348,1,ng/ml,10,minute,pSTAT3,61.152
50029-2,MCF7,,,200870,TNF-a,15168,100,ng/ml,10,minute,pSTAT3,68.151
50029-2,MCF7,,,200870,TNF-a,15156,1,ng/ml,30,minute,pSTAT3,60.629
50029-2,MCF7,,,200870,TNF-a,15116,100,ng/ml,30,minute,pSTAT3,61.554
50029-2,MCF7,,,200870,TNF-a,15296,1,ng/ml,90,minute,pSTAT3,56.681
50029-2,MCF7,,,200870,TNF-a,15308,100,ng/ml,90,minute,pSTAT3,63.626
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67535,1,ng/ml,10,minute,NF-kB,1.622
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67603,100,ng/ml,10,minute,NF-kB,1.785
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67611,1,ng/ml,30,minute,NF-kB,1.572
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67288,100,ng/ml,30,minute,NF-kB,2.454
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67483,1,ng/ml,90,minute,NF-kB,1.682
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67264,100,ng/ml,90,minute,NF-kB,2.322
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67396,1,ng/ml,10,minute,pErk,819.406
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67451,100,ng/ml,10,minute,pErk,856.477
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67543,1,ng/ml,30,minute,pErk,839.601
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67427,100,ng/ml,30,minute,pErk,866.375
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67627,1,ng/ml,90,minute,pErk,832.577
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67260,100,ng/ml,90,minute,pErk,853.897
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67119,1,ng/ml,10,minute,pSTAT1,221.929
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66956,100,ng/ml,10,minute,pSTAT1,221.421
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66984,1,ng/ml,30,minute,pSTAT1,246.126
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67155,100,ng/ml,30,minute,pSTAT1,271.619
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66936,1,ng/ml,90,minute,pSTAT1,271.746
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66996,100,ng/ml,90,minute,pSTAT1,263.106
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67123,1,ng/ml,10,minute,pSTAT3,66.703
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67036,100,ng/ml,10,minute,pSTAT3,75.159
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66904,1,ng/ml,30,minute,pSTAT3,87.930
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66944,100,ng/ml,30,minute,pSTAT3,74.021
50327-2,MDA-MB-134-VI,,,200870,TNF-a,67068,1,ng/ml,90,minute,pSTAT3,81.688
50327-2,MDA-MB-134-VI,,,200870,TNF-a,66940,100,ng/ml,90,minute,pSTAT3,69.961
50328-2,MDA-MB-157,,,200870,TNF-a,69615,1,ng/ml,10,minute,NF-kB,1.385
50328-2,MDA-MB-157,,,200870,TNF-a,69583,100,ng/ml,10,minute,NF-kB,3.342
50328-2,MDA-MB-157,,,200870,TNF-a,69699,1,ng/ml,30,minute,NF-kB,2.817
50328-2,MDA-MB-157,,,200870,TNF-a,69935,100,ng/ml,30,minute,NF-kB,5.310
50328-2,MDA-MB-157,,,200870,TNF-a,69651,1,ng/ml,90,minute,NF-kB,3.973
50328-2,MDA-MB-157,,,200870,TNF-a,69659,100,ng/ml,90,minute,NF-kB,4.423
50328-2,MDA-MB-157,,,200870,TNF-a,69631,1,ng/ml,10,minute,pErk,689.069
50328-2,MDA-MB-157,,,200870,TNF-a,69891,100,ng/ml,10,minute,pErk,615.253
50328-2,MDA-MB-157,,,200870,TNF-a,69635,1,ng/ml,30,minute,pErk,609.918
50328-2,MDA-MB-157,,,200870,TNF-a,69819,100,ng/ml,30,minute,pErk,683.133
50328-2,MDA-MB-157,,,200870,TNF-a,69647,1,ng/ml,90,minute,pErk,582.489
50328-2,MDA-MB-157,,,200870,TNF-a,69859,100,ng/ml,90,minute,pErk,556.699
50328-2,MDA-MB-157,,,200870,TNF-a,69436,1,ng/ml,10,minute,pSTAT1,59.313
50328-2,MDA-MB-157,,,200870,TNF-a,69328,100,ng/ml,10,minute,pSTAT1,56.200
50328-2,MDA-MB-157,,,200870,TNF-a,69416,1,ng/ml,30,minute,pSTAT1,52.342
50328-2,MDA-MB-157,,,200870,TNF-a,69364,100,ng/ml,30,minute,pSTAT1,52.818
50328-2,MDA-MB-157,,,200870,TNF-a,69288,1,ng/ml,90,minute,pSTAT1,53.085
50328-2,MDA-MB-157,,,200870,TNF-a,69428,100,ng/ml,90,minute,pSTAT1,54.277
50328-2,MDA-MB-157,,,200870,TNF-a,69443,1,ng/ml,10,minute,pSTAT3,101.030
50328-2,MDA-MB-157,,,200870,TNF-a,69392,100,ng/ml,10,minute,pSTAT3,112.844
50328-2,MDA-MB-157,,,200870,TNF-a,69380,1,ng/ml,30,minute,pSTAT3,109.639
50328-2,MDA-MB-157,,,200870,TNF-a,69236,100,ng/ml,30,minute,pSTAT3,79.113
50328-2,MDA-MB-157,,,200870,TNF-a,69420,1,ng/ml,90,minute,pSTAT3,87.343
50328-2,MDA-MB-157,,,200870,TNF-a,69228,100,ng/ml,90,minute,pSTAT3,86.329
