Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,89.69,11.9,-0.9997
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,15.08,11.9,1.4174
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,16.79,11.9,1.3768
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,18.49,11.9,1.3671
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,20.19,11.9,1.3542
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,21.90,11.9,1.2977
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,23.60,11.9,1.2853
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,25.30,11.9,1.1402
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,27.00,11.9,1.0040
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,28.71,11.9,0.9494
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,30.41,11.9,0.9321
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,32.11,11.9,0.9409
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,33.82,11.9,0.9531
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,35.52,11.9,0.9243
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,37.23,11.9,0.9242
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,38.93,11.9,0.9660
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,40.63,11.9,0.9581
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,42.33,11.9,0.9794
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,44.03,11.9,0.9634
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,45.74,11.9,0.9638
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,47.45,11.9,0.9836
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,49.15,11.9,0.9995
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,50.86,11.9,0.9577
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,52.56,11.9,1.0055
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,54.25,11.9,1.0321
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,55.97,11.9,1.0839
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,57.67,11.9,1.0935
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,59.37,11.9,1.1183
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,61.08,11.9,1.1816
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,62.78,11.9,1.2749
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,64.49,11.9,1.3219
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,66.19,11.9,1.3885
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,67.89,11.9,1.3606
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,69.60,11.9,2.0453
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,71.30,11.9,1.5754
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,73.49,11.9,0.0432
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,76.90,11.9,-0.4376
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,80.31,11.9,-0.6443
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,85.43,11.9,-0.8557
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,85.43,12.0,-0.7580
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,89.69,11.9,-0.9721
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,15.08,11.9,0.9166
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,16.79,11.9,0.9337
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,18.49,11.9,0.9449
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,20.19,11.9,0.9343
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,21.90,11.9,0.9309
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,23.60,11.9,0.9596
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,25.30,11.9,1.0146
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,27.00,11.9,0.9954
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,28.71,11.9,0.9923
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,30.41,11.9,1.0296
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,32.11,11.9,0.9920
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,33.82,11.9,0.9859
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,35.52,11.9,0.9396
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,37.23,11.9,0.9452
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,38.93,11.9,0.9878
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,40.63,11.9,0.9886
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,42.33,11.9,0.9841
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,44.03,11.9,0.9708
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,45.74,11.9,0.9307
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,47.45,11.9,0.9173
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,49.15,11.9,0.8901
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,50.86,11.9,0.8166
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,52.56,11.9,0.8262
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,54.25,11.9,0.7337
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,55.97,11.9,0.7797
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,57.67,11.9,0.7499
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,59.37,11.9,0.7561
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,61.08,11.9,0.7284
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,62.78,11.9,0.7963
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,64.49,11.9,0.8472
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,66.19,11.9,0.9625
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,67.89,11.9,0.8256
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,69.60,11.9,1.1802
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,71.30,11.9,1.5216
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,73.49,11.9,0.7107
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,76.90,11.9,0.5077
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,80.31,11.9,0.4183
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,85.43,11.9,0.1587
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,85.43,12.0,-0.0101
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,89.69,11.9,-0.6232
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,15.08,11.9,0.7964
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,16.79,11.9,0.7584
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,18.49,11.9,0.7826
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,20.19,11.9,0.8077
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,21.90,11.9,0.7698
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,23.60,11.9,0.8472
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,25.30,11.9,0.7998
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,27.00,11.9,0.8477
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,28.71,11.9,0.8597
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,30.41,11.9,0.8826
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,32.11,11.9,0.9151
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,33.82,11.9,0.9656
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,35.52,11.9,0.9115
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,37.23,11.9,0.9717
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,38.93,11.9,0.9507
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,40.63,11.9,0.9907
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,42.33,11.9,0.9385
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,44.03,11.9,0.9447
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,45.74,11.9,0.8881
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,47.45,11.9,0.9590
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,49.15,11.9,0.9477
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,50.86,11.9,0.9833
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,52.56,11.9,0.9692
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,54.25,11.9,1.0625
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,55.97,11.9,1.1021
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,57.67,11.9,1.1305
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,59.37,11.9,1.0668
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,61.08,11.9,1.1541
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,62.78,11.9,1.1164
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,64.49,11.9,1.2766
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,66.19,11.9,1.3652
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,67.89,11.9,1.3194
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,69.60,11.9,2.0191
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,71.30,11.9,2.4990
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,73.49,11.9,3.7040
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,76.90,11.9,3.5574
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,80.31,11.9,5.8240
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,85.43,11.9,5.3513
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,85.43,12.0,5.8758
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,89.69,11.9,11.0296
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,15.08,11.9,1.0097
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,16.79,11.9,0.9829
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,18.49,11.9,0.9658
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,20.19,11.9,0.9799
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,21.90,11.9,0.9592
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,23.60,11.9,0.9086
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,25.30,11.9,0.8493
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,27.00,11.9,0.7622
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,28.71,11.9,0.7465
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,30.41,11.9,0.7482
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,32.11,11.9,0.7566
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,33.82,11.9,0.7797
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,35.52,11.9,0.7301
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,37.23,11.9,0.7413
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,38.93,11.9,0.7105
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,40.63,11.9,0.6763
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,42.33,11.9,0.6403
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,44.03,11.9,0.6322
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,45.74,11.9,0.6123
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,47.45,11.9,0.6485
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,49.15,11.9,0.6567
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,50.86,11.9,0.6319
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,52.56,11.9,0.6537
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,54.25,11.9,0.6573
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,55.97,11.9,0.6833
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,57.67,11.9,0.6580
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,59.37,11.9,0.6490
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,61.08,11.9,0.6957
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,62.78,11.9,0.7180
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,64.49,11.9,0.7876
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,66.19,11.9,0.9004
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,67.89,11.9,0.8436
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,69.60,11.9,0.7829
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,71.30,11.9,0.9171
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,73.49,11.9,3.3789
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,76.90,11.9,3.0021
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,80.31,11.9,4.0439
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,85.43,11.9,2.4838
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,85.43,12.0,2.9553
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,89.69,11.9,2.5648
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,15.08,11.9,0.7196
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,16.79,11.9,0.6552
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,18.49,11.9,0.6237
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,20.19,11.9,0.5459
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,21.90,11.9,0.5182
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,23.60,11.9,0.5339
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,25.30,11.9,0.5862
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,27.00,11.9,0.5844
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,28.71,11.9,0.5886
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,30.41,11.9,0.5657
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,32.11,11.9,0.5807
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,33.82,11.9,0.5768
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,35.52,11.9,0.5513
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,37.23,11.9,0.5569
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,38.93,11.9,0.5735
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,40.63,11.9,0.5227
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,42.33,11.9,0.4345
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,44.03,11.9,0.4183
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,45.74,11.9,0.3291
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,47.45,11.9,0.3542
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,49.15,11.9,0.3302
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,50.86,11.9,0.2769
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,52.56,11.9,0.3050
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,54.25,11.9,0.3690
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,55.97,11.9,0.3067
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,57.67,11.9,0.4386
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,59.37,11.9,0.4086
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,61.08,11.9,0.4502
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,62.78,11.9,0.5786
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,64.49,11.9,0.6400
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,66.19,11.9,0.8857
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,67.89,11.9,1.2300
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,69.60,11.9,2.5552
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,71.30,11.9,3.4482
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,73.49,11.9,1.6514
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,76.90,11.9,2.2180
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,80.31,11.9,4.0808
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,85.43,11.9,3.5247
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,85.43,12.0,4.8400
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,89.69,11.9,7.4542
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,15.08,11.9,0.9515
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,16.79,11.9,0.9432
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,18.49,11.9,0.8692
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,20.19,11.9,0.7475
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,21.90,11.9,0.6729
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,23.60,11.9,0.6384
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,25.30,11.9,0.6099
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,27.00,11.9,0.5673
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,28.71,11.9,0.5024
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,30.41,11.9,0.4673
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,32.11,11.9,0.4554
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,33.82,11.9,0.4458
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,35.52,11.9,0.4524
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,37.23,11.9,0.4745
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,38.93,11.9,0.5037
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,40.63,11.9,0.4995
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,42.33,11.9,0.5133
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,44.03,11.9,0.4951
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,45.74,11.9,0.4736
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,47.45,11.9,0.4726
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,49.15,11.9,0.4747
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,50.86,11.9,0.4968
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,52.56,11.9,0.5468
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,54.25,11.9,0.5264
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,55.97,11.9,0.5237
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,57.67,11.9,0.5150
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,59.37,11.9,0.4685
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,61.08,11.9,0.4435
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,62.78,11.9,0.3586
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,64.49,11.9,0.3645
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,66.19,11.9,0.3967
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,67.89,11.9,0.2851
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,69.60,11.9,0.2762
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,71.30,11.9,0.4563
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,73.49,11.9,2.8639
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,76.90,11.9,3.9154
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,80.31,11.9,7.7728
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,85.43,11.9,7.2580
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,85.43,12.0,7.7640
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,89.69,11.9,10.1223
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,15.08,11.9,1.2268
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,16.79,11.9,1.1105
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,18.49,11.9,1.0245
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,20.19,11.9,0.8094
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,21.90,11.9,0.5972
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,23.60,11.9,0.4424
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,25.30,11.9,0.4124
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,27.00,11.9,0.3610
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,28.71,11.9,0.3514
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,30.41,11.9,0.2808
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,32.11,11.9,0.2320
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,33.82,11.9,0.2353
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,35.52,11.9,0.1833
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,37.23,11.9,0.1793
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,38.93,11.9,0.2133
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,40.63,11.9,0.1726
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,42.33,11.9,0.1943
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,44.03,11.9,0.1919
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,45.74,11.9,0.1581
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,47.45,11.9,0.1774
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,49.15,11.9,0.1620
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,50.86,11.9,0.1322
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,52.56,11.9,0.1322
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,54.25,11.9,0.1538
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,55.97,11.9,0.1500
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,57.67,11.9,0.1454
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,59.37,11.9,0.0874
