Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50029-3,MCF7,10017-101-1,HG-6-64-01,1.11,uM,LJP6,3,M03,72,hr,1235,3259,4126,0.7898,0.7463
50029-3,MCF7,10017-101-1,HG-6-64-01,3.33,uM,LJP6,1,M02,72,hr,1235,2674,3974,0.6729,0.5811
50029-3,MCF7,10017-101-1,HG-6-64-01,3.33,uM,LJP6,2,M02,72,hr,1235,2470,4070,0.6068,0.4960
50029-3,MCF7,10017-101-1,HG-6-64-01,3.33,uM,LJP6,3,M02,72,hr,1235,2614,4126,0.6335,0.5384
50029-3,MCF7,10017-101-1,HG-6-64-01,10,uM,LJP6,1,M01,72,hr,1235,814,3974,0.2048,-0.2192
50029-3,MCF7,10017-101-1,HG-6-64-01,10,uM,LJP6,2,M01,72,hr,1235,661,4070,0.1624,-0.3048
50029-3,MCF7,10017-101-1,HG-6-64-01,10,uM,LJP6,3,M01,72,hr,1235,630,4126,0.1527,-0.3209
50029-3,MCF7,10018-101-1,Neratinib,0.04,uM,LJP5,1,A18,72,hr,1235,3027,4119,0.7349,0.6750
50029-3,MCF7,10018-101-1,Neratinib,0.04,uM,LJP5,2,A18,72,hr,1235,3202,4356,0.7350,0.6885
50029-3,MCF7,10018-101-1,Neratinib,0.04,uM,LJP5,3,A18,72,hr,1235,3393,4326,0.7843,0.7485
50029-3,MCF7,10018-101-1,Neratinib,0.12,uM,LJP5,1,A17,72,hr,1235,2692,4119,0.6535,0.5657
50029-3,MCF7,10018-101-1,Neratinib,0.12,uM,LJP5,2,A17,72,hr,1235,2993,4356,0.6871,0.6269
50029-3,MCF7,10018-101-1,Neratinib,0.12,uM,LJP5,3,A17,72,hr,1235,2807,4326,0.6488,0.5744
50029-3,MCF7,10018-101-1,Neratinib,0.37,uM,LJP5,1,A16,72,hr,1235,2722,4119,0.6608,0.5757
50029-3,MCF7,10018-101-1,Neratinib,0.37,uM,LJP5,2,A16,72,hr,1235,2818,4356,0.6469,0.5739
50029-3,MCF7,10018-101-1,Neratinib,0.37,uM,LJP5,3,A16,72,hr,1235,2527,4326,0.5841,0.4855
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,1,A15,72,hr,1235,2388,4119,0.5797,0.4613
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,2,A15,72,hr,1235,2561,4356,0.5879,0.4933
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,3,A15,72,hr,1235,2360,4326,0.5455,0.4304
50029-3,MCF7,10018-101-1,Neratinib,3.33,uM,LJP5,1,A14,72,hr,1235,1999,4119,0.4853,0.3192
50029-3,MCF7,10018-101-1,Neratinib,3.33,uM,LJP5,2,A14,72,hr,1235,2169,4356,0.4979,0.3629
50029-3,MCF7,10018-101-1,Neratinib,3.33,uM,LJP5,3,A14,72,hr,1235,1926,4326,0.4452,0.2784
50029-3,MCF7,10018-101-1,Neratinib,10,uM,LJP5,1,A13,72,hr,1235,1148,4119,0.2787,-0.0413
50029-3,MCF7,10018-101-1,Neratinib,10,uM,LJP5,2,A13,72,hr,1235,1070,4356,0.2456,-0.0760
50029-3,MCF7,10018-101-1,Neratinib,10,uM,LJP5,3,A13,72,hr,1235,1289,4326,0.2979,0.0238
50029-3,MCF7,10019-101-1,JW-7-24-1,0.04,uM,LJP6,1,B24,72,hr,1235,2347,3974,0.5906,0.4633
50029-3,MCF7,10019-101-1,JW-7-24-1,0.04,uM,LJP6,2,B24,72,hr,1235,2499,4070,0.6140,0.5061
50029-3,MCF7,10019-101-1,JW-7-24-1,0.04,uM,LJP6,3,B24,72,hr,1235,2617,4126,0.6342,0.5395
50029-3,MCF7,10019-101-1,JW-7-24-1,0.12,uM,LJP6,1,B23,72,hr,1235,2388,3974,0.6009,0.4784
50029-3,MCF7,10019-101-1,JW-7-24-1,0.12,uM,LJP6,2,B23,72,hr,1235,2484,4070,0.6103,0.5009
50029-3,MCF7,10019-101-1,JW-7-24-1,0.12,uM,LJP6,3,B23,72,hr,1235,2359,4126,0.5717,0.4503
50029-3,MCF7,10019-101-1,JW-7-24-1,0.37,uM,LJP6,1,B22,72,hr,1235,1787,3974,0.4497,0.2448
50029-3,MCF7,10019-101-1,JW-7-24-1,0.37,uM,LJP6,2,B22,72,hr,1235,1858,4070,0.4565,0.2678
50029-3,MCF7,10019-101-1,JW-7-24-1,0.37,uM,LJP6,3,B22,72,hr,1235,1866,4126,0.4522,0.2675
50029-3,MCF7,10019-101-1,JW-7-24-1,1.11,uM,LJP6,1,B21,72,hr,1235,1610,3974,0.4051,0.1701
50029-3,MCF7,10019-101-1,JW-7-24-1,1.11,uM,LJP6,2,B21,72,hr,1235,1705,4070,0.4189,0.2060
50029-3,MCF7,10019-101-1,JW-7-24-1,1.11,uM,LJP6,3,B21,72,hr,1235,1683,4126,0.4079,0.1945
50029-3,MCF7,10019-101-1,JW-7-24-1,3.33,uM,LJP6,1,B20,72,hr,1235,1722,3974,0.4333,0.2178
50029-3,MCF7,10019-101-1,JW-7-24-1,3.33,uM,LJP6,2,B20,72,hr,1235,1564,4070,0.3842,0.1470
50029-3,MCF7,10019-101-1,JW-7-24-1,3.33,uM,LJP6,3,B20,72,hr,1235,1459,4126,0.3536,0.1003
50029-3,MCF7,10019-101-1,JW-7-24-1,10,uM,LJP6,1,B19,72,hr,1235,1008,3974,0.2536,-0.1137
50029-3,MCF7,10019-101-1,JW-7-24-1,10,uM,LJP6,2,B19,72,hr,1235,1049,4070,0.2577,-0.0907
50029-3,MCF7,10019-101-1,JW-7-24-1,10,uM,LJP6,3,B19,72,hr,1235,831,4126,0.2014,-0.2038
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP6,1,I06,72,hr,1235,1192,3974,0.2999,-0.0210
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP6,2,I06,72,hr,1235,1074,4070,0.2639,-0.0782
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP6,3,I06,72,hr,1235,1116,4126,0.2705,-0.0567
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP5,1,D06,72,hr,1235,2903,4119,0.7048,0.6352
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP5,2,D06,72,hr,1235,2660,4356,0.6106,0.5248
50029-3,MCF7,10020-101-1,Dasatinib,0.04,uM,LJP5,3,D06,72,hr,1235,2301,4326,0.5319,0.4105
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP6,1,I05,72,hr,1235,1079,3974,0.2715,-0.0772
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP6,2,I05,72,hr,1235,1017,4070,0.2499,-0.1069
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP6,3,I05,72,hr,1235,872,4126,0.2113,-0.1814
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP5,1,D05,72,hr,1235,1295,4119,0.3144,0.0275
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP5,2,D05,72,hr,1235,1226,4356,0.2814,-0.0042
50029-3,MCF7,10020-101-1,Dasatinib,0.12,uM,LJP5,3,D05,72,hr,1235,1300,4326,0.3005,0.0286
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP6,1,I04,72,hr,1235,922,3974,0.2320,-0.1594
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP6,2,I04,72,hr,1235,994,4070,0.2442,-0.1187
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP6,3,I04,72,hr,1235,1000,4126,0.2423,-0.1144
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP5,1,D04,72,hr,1235,931,4119,0.2260,-0.1503
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP5,2,D04,72,hr,1235,913,4356,0.2096,-0.1532
50029-3,MCF7,10020-101-1,Dasatinib,0.37,uM,LJP5,3,D04,72,hr,1235,876,4326,0.2025,-0.1731
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP6,1,I03,72,hr,1235,1208,3974,0.3040,-0.0132
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP6,2,I03,72,hr,1235,959,4070,0.2356,-0.1369
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP6,3,I03,72,hr,1235,1030,4126,0.2496,-0.0992
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP5,1,D03,72,hr,1235,1004,4119,0.2437,-0.1125
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP5,2,D03,72,hr,1235,918,4356,0.2107,-0.1507
50029-3,MCF7,10020-101-1,Dasatinib,1.11,uM,LJP5,3,D03,72,hr,1235,1076,4326,0.2487,-0.0735
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP6,1,I02,72,hr,1235,971,3974,0.2443,-0.1331
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP6,2,I02,72,hr,1235,926,4070,0.2275,-0.1543
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP6,3,I02,72,hr,1235,851,4126,0.2062,-0.1928
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP5,1,D02,72,hr,1235,954,4119,0.2316,-0.1382
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP5,2,D02,72,hr,1235,1041,4356,0.2390,-0.0899
50029-3,MCF7,10020-101-1,Dasatinib,3.33,uM,LJP5,3,D02,72,hr,1235,923,4326,0.2133,-0.1489
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP6,1,I01,72,hr,1235,767,3974,0.1930,-0.2463
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP6,2,I01,72,hr,1235,802,4070,0.1970,-0.2221
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP6,3,I01,72,hr,1235,790,4126,0.1915,-0.2266
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP5,1,D01,72,hr,1235,837,4119,0.2032,-0.2008
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP5,2,D01,72,hr,1235,955,4356,0.2192,-0.1320
50029-3,MCF7,10020-101-1,Dasatinib,10,uM,LJP5,3,D01,72,hr,1235,963,4326,0.2226,-0.1287
50029-3,MCF7,10021-101-1,Tozasertib,0.04,uM,LJP5,1,B18,72,hr,1235,1456,4119,0.3535,0.0992
50029-3,MCF7,10021-101-1,Tozasertib,0.04,uM,LJP5,2,B18,72,hr,1235,1503,4356,0.3450,0.1139
50029-3,MCF7,10021-101-1,Tozasertib,0.04,uM,LJP5,3,B18,72,hr,1235,1361,4326,0.3146,0.0550
50029-3,MCF7,10021-101-1,Tozasertib,0.12,uM,LJP5,1,B17,72,hr,1235,1405,4119,0.3411,0.0769
50029-3,MCF7,10021-101-1,Tozasertib,0.12,uM,LJP5,2,B17,72,hr,1235,1329,4356,0.3051,0.0410
50029-3,MCF7,10021-101-1,Tozasertib,0.12,uM,LJP5,3,B17,72,hr,1235,1415,4326,0.3271,0.0780
50029-3,MCF7,10021-101-1,Tozasertib,0.37,uM,LJP5,1,B16,72,hr,1235,1509,4119,0.3663,0.1220
50029-3,MCF7,10021-101-1,Tozasertib,0.37,uM,LJP5,2,B16,72,hr,1235,1502,4356,0.3448,0.1135
50029-3,MCF7,10021-101-1,Tozasertib,0.37,uM,LJP5,3,B16,72,hr,1235,1439,4326,0.3326,0.0880
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,1,B15,72,hr,1235,1364,4119,0.3311,0.0587
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,2,B15,72,hr,1235,1392,4356,0.3195,0.0679
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,3,B15,72,hr,1235,1348,4326,0.3116,0.0494
50029-3,MCF7,10021-101-1,Tozasertib,3.33,uM,LJP5,1,B14,72,hr,1235,1519,4119,0.3688,0.1263
50029-3,MCF7,10021-101-1,Tozasertib,3.33,uM,LJP5,2,B14,72,hr,1235,1359,4356,0.3120,0.0539
50029-3,MCF7,10021-101-1,Tozasertib,3.33,uM,LJP5,3,B14,72,hr,1235,1423,4326,0.3289,0.0813
50029-3,MCF7,10021-101-1,Tozasertib,10,uM,LJP5,1,B13,72,hr,1235,1347,4119,0.3270,0.0510
50029-3,MCF7,10021-101-1,Tozasertib,10,uM,LJP5,2,B13,72,hr,1235,1388,4356,0.3186,0.0662
50029-3,MCF7,10021-101-1,Tozasertib,10,uM,LJP5,3,B13,72,hr,1235,1221,4326,0.2822,-0.0065
50029-3,MCF7,10023-103-1,Imatinib,0.04,uM,LJP6,1,N18,72,hr,1235,4264,3974,1.0729,1.0853
50029-3,MCF7,10023-103-1,Imatinib,0.04,uM,LJP6,2,N18,72,hr,1235,4799,4070,1.1790,1.2009
50029-3,MCF7,10023-103-1,Imatinib,0.04,uM,LJP6,3,N18,72,hr,1235,4380,4126,1.0615,1.0698
50029-3,MCF7,10023-103-1,Imatinib,0.12,uM,LJP6,1,N17,72,hr,1235,4778,3974,1.2023,1.2310
50029-3,MCF7,10023-103-1,Imatinib,0.12,uM,LJP6,2,N17,72,hr,1235,4039,4070,0.9923,0.9910
50029-3,MCF7,10023-103-1,Imatinib,0.12,uM,LJP6,3,N17,72,hr,1235,4572,4126,1.1080,1.1214
50029-3,MCF7,10023-103-1,Imatinib,0.37,uM,LJP6,1,N16,72,hr,1235,4993,3974,1.2564,1.2900
50029-3,MCF7,10023-103-1,Imatinib,0.37,uM,LJP6,2,N16,72,hr,1235,4092,4070,1.0053,1.0062
50029-3,MCF7,10023-103-1,Imatinib,0.37,uM,LJP6,3,N16,72,hr,1235,4804,4126,1.1642,1.1826
50029-3,MCF7,10023-103-1,Imatinib,1.11,uM,LJP6,1,N15,72,hr,1235,4352,3974,1.0951,1.1107
50029-3,MCF7,10023-103-1,Imatinib,1.11,uM,LJP6,2,N15,72,hr,1235,4165,4070,1.0233,1.0269
50029-3,MCF7,10023-103-1,Imatinib,1.11,uM,LJP6,3,N15,72,hr,1235,4776,4126,1.1574,1.1753
50029-3,MCF7,10023-103-1,Imatinib,3.33,uM,LJP6,1,N14,72,hr,1235,4581,3974,1.1527,1.1759
50029-3,MCF7,10023-103-1,Imatinib,3.33,uM,LJP6,2,N14,72,hr,1235,3934,4070,0.9665,0.9608
50029-3,MCF7,10023-103-1,Imatinib,3.33,uM,LJP6,3,N14,72,hr,1235,4492,4126,1.0886,1.1000
50029-3,MCF7,10023-103-1,Imatinib,10,uM,LJP6,1,N13,72,hr,1235,3924,3974,0.9874,0.9850
50029-3,MCF7,10023-103-1,Imatinib,10,uM,LJP6,2,N13,72,hr,1235,3367,4070,0.8272,0.7912
50029-3,MCF7,10023-103-1,Imatinib,10,uM,LJP6,3,N13,72,hr,1235,4187,4126,1.0147,1.0168
50029-3,MCF7,10024-101-1,NVP-TAE684,0.04,uM,LJP6,1,K18,72,hr,1235,2917,3974,0.7340,0.6648
50029-3,MCF7,10024-101-1,NVP-TAE684,0.04,uM,LJP6,2,K18,72,hr,1235,2474,4070,0.6078,0.4974
50029-3,MCF7,10024-101-1,NVP-TAE684,0.04,uM,LJP6,3,K18,72,hr,1235,2508,4126,0.6078,0.5023
50029-3,MCF7,10024-101-1,NVP-TAE684,0.12,uM,LJP6,1,K17,72,hr,1235,1452,3974,0.3654,0.1006
50029-3,MCF7,10024-101-1,NVP-TAE684,0.12,uM,LJP6,2,K17,72,hr,1235,1328,4070,0.3263,0.0429
50029-3,MCF7,10024-101-1,NVP-TAE684,0.12,uM,LJP6,3,K17,72,hr,1235,1452,4126,0.3519,0.0973
50029-3,MCF7,10024-101-1,NVP-TAE684,0.37,uM,LJP6,1,K16,72,hr,1235,1228,3974,0.3090,-0.0036
50029-3,MCF7,10024-101-1,NVP-TAE684,0.37,uM,LJP6,2,K16,72,hr,1235,1154,4070,0.2835,-0.0388
50029-3,MCF7,10024-101-1,NVP-TAE684,0.37,uM,LJP6,3,K16,72,hr,1235,1206,4126,0.2923,-0.0137
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,1,K15,72,hr,1235,1205,3974,0.3032,-0.0147
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,2,K15,72,hr,1235,925,4070,0.2273,-0.1548
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,3,K15,72,hr,1235,1067,4126,0.2586,-0.0808
50029-3,MCF7,10024-101-1,NVP-TAE684,3.33,uM,LJP6,1,K14,72,hr,1235,949,3974,0.2388,-0.1448
50029-3,MCF7,10024-101-1,NVP-TAE684,3.33,uM,LJP6,2,K14,72,hr,1235,1032,4070,0.2535,-0.0993
50029-3,MCF7,10024-101-1,NVP-TAE684,3.33,uM,LJP6,3,K14,72,hr,1235,1082,4126,0.2622,-0.0734
50029-3,MCF7,10024-101-1,NVP-TAE684,10,uM,LJP6,1,K13,72,hr,1235,1171,3974,0.2947,-0.0313
50029-3,MCF7,10024-101-1,NVP-TAE684,10,uM,LJP6,2,K13,72,hr,1235,1142,4070,0.2806,-0.0447
50029-3,MCF7,10024-101-1,NVP-TAE684,10,uM,LJP6,3,K13,72,hr,1235,1193,4126,0.2891,-0.0199
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP6,1,G06,72,hr,1235,508,3974,0.1278,-0.4097
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP6,2,G06,72,hr,1235,661,4070,0.1624,-0.3048
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP6,3,G06,72,hr,1235,643,4126,0.1558,-0.3129
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP5,1,F06,72,hr,1235,4521,4119,1.0975,1.1101
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP5,2,F06,72,hr,1235,3978,4356,0.9132,0.9025
50029-3,MCF7,10025-101-1,CGP60474,0.04,uM,LJP5,3,F06,72,hr,1235,4134,4326,0.9555,0.9503
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP6,1,G05,72,hr,1235,582,3974,0.1465,-0.3601
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP6,2,G05,72,hr,1235,630,4070,0.1548,-0.3239
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP6,3,G05,72,hr,1235,550,4126,0.1333,-0.3719
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP5,1,F05,72,hr,1235,702,4119,0.1704,-0.2777
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP5,2,F05,72,hr,1235,837,4356,0.1921,-0.1928
50029-3,MCF7,10025-101-1,CGP60474,0.12,uM,LJP5,3,F05,72,hr,1235,783,4326,0.1810,-0.2229
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP6,1,G04,72,hr,1235,547,3974,0.1376,-0.3833
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP6,2,G04,72,hr,1235,667,4070,0.1639,-0.3011
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP6,3,G04,72,hr,1235,564,4126,0.1367,-0.3628
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP5,1,F04,72,hr,1235,761,4119,0.1847,-0.2434
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP5,2,F04,72,hr,1235,816,4356,0.1873,-0.2040
50029-3,MCF7,10025-101-1,CGP60474,0.37,uM,LJP5,3,F04,72,hr,1235,755,4326,0.1745,-0.2384
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP6,1,G03,72,hr,1235,555,3974,0.1397,-0.3779
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP6,2,G03,72,hr,1235,529,4070,0.1300,-0.3892
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP6,3,G03,72,hr,1235,569,4126,0.1379,-0.3595
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP5,1,F03,72,hr,1235,932,4119,0.2263,-0.1497
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP5,2,F03,72,hr,1235,659,4356,0.1513,-0.2922
50029-3,MCF7,10025-101-1,CGP60474,1.11,uM,LJP5,3,F03,72,hr,1235,994,4326,0.2298,-0.1133
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP6,1,G02,72,hr,1235,496,3974,0.1248,-0.4180
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP6,2,G02,72,hr,1235,599,4070,0.1472,-0.3435
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP6,3,G02,72,hr,1235,449,4126,0.1088,-0.4411
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP5,1,F02,72,hr,1235,610,4119,0.1481,-0.3338
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP5,2,F02,72,hr,1235,626,4356,0.1437,-0.3120
50029-3,MCF7,10025-101-1,CGP60474,3.33,uM,LJP5,3,F02,72,hr,1235,783,4326,0.1810,-0.2229
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP6,1,G01,72,hr,1235,364,3974,0.0916,-0.5156
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP6,2,G01,72,hr,1235,398,4070,0.0978,-0.4824
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP6,3,G01,72,hr,1235,388,4126,0.0940,-0.4861
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP5,1,F01,72,hr,1235,681,4119,0.1653,-0.2902
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP5,2,F01,72,hr,1235,619,4356,0.1421,-0.3162
50029-3,MCF7,10025-101-1,CGP60474,10,uM,LJP5,3,F01,72,hr,1235,711,4326,0.1643,-0.2633
50029-3,MCF7,10026-101-1,PD173074,0.04,uM,LJP6,1,I12,72,hr,1235,4556,3974,1.1464,1.1689
50029-3,MCF7,10026-101-1,PD173074,0.04,uM,LJP6,2,I12,72,hr,1235,4605,4070,1.1314,1.1488
50029-3,MCF7,10026-101-1,PD173074,0.04,uM,LJP6,3,I12,72,hr,1235,4376,4126,1.0605,1.0687
50029-3,MCF7,10026-101-1,PD173074,0.12,uM,LJP6,1,I11,72,hr,1235,4678,3974,1.1771,1.2031
50029-3,MCF7,10026-101-1,PD173074,0.12,uM,LJP6,2,I11,72,hr,1235,4185,4070,1.0282,1.0326
50029-3,MCF7,10026-101-1,PD173074,0.12,uM,LJP6,3,I11,72,hr,1235,4418,4126,1.0707,1.0801
50029-3,MCF7,10026-101-1,PD173074,0.37,uM,LJP6,1,I10,72,hr,1235,4888,3974,1.2300,1.2613
50029-3,MCF7,10026-101-1,PD173074,0.37,uM,LJP6,2,I10,72,hr,1235,4275,4070,1.0503,1.0579
50029-3,MCF7,10026-101-1,PD173074,0.37,uM,LJP6,3,I10,72,hr,1235,4355,4126,1.0554,1.0630
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,1,I09,72,hr,1235,4642,3974,1.1681,1.1931
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,2,I09,72,hr,1235,4466,4070,1.0972,1.1108
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,3,I09,72,hr,1235,4970,4126,1.2045,1.2257
50029-3,MCF7,10026-101-1,PD173074,3.33,uM,LJP6,1,I08,72,hr,1235,4800,3974,1.2078,1.2370
50029-3,MCF7,10026-101-1,PD173074,3.33,uM,LJP6,2,I08,72,hr,1235,4722,4070,1.1601,1.1803
50029-3,MCF7,10026-101-1,PD173074,3.33,uM,LJP6,3,I08,72,hr,1235,5000,4126,1.2117,1.2334
50029-3,MCF7,10026-101-1,PD173074,10,uM,LJP6,1,I07,72,hr,1235,3203,3974,0.8060,0.7598
50029-3,MCF7,10026-101-1,PD173074,10,uM,LJP6,2,I07,72,hr,1235,2874,4070,0.7061,0.6337
50029-3,MCF7,10026-101-1,PD173074,10,uM,LJP6,3,I07,72,hr,1235,3312,4126,0.8027,0.7626
50029-3,MCF7,10027-101-1,Crizotinib,0.04,uM,LJP5,1,A24,72,hr,1235,3193,4119,0.7752,0.7273
50029-3,MCF7,10027-101-1,Crizotinib,0.04,uM,LJP5,2,A24,72,hr,1235,3111,4356,0.7141,0.6619
50029-3,MCF7,10027-101-1,Crizotinib,0.04,uM,LJP5,3,A24,72,hr,1235,3673,4326,0.8490,0.8269
50029-3,MCF7,10027-101-1,Crizotinib,0.12,uM,LJP5,1,A23,72,hr,1235,3070,4119,0.7453,0.6887
50029-3,MCF7,10027-101-1,Crizotinib,0.12,uM,LJP5,2,A23,72,hr,1235,2970,4356,0.6818,0.6201
50029-3,MCF7,10027-101-1,Crizotinib,0.12,uM,LJP5,3,A23,72,hr,1235,3145,4326,0.7269,0.6766
50029-3,MCF7,10027-101-1,Crizotinib,0.37,uM,LJP5,1,A22,72,hr,1235,2423,4119,0.5882,0.4736
50029-3,MCF7,10027-101-1,Crizotinib,0.37,uM,LJP5,2,A22,72,hr,1235,2579,4356,0.5920,0.4990
50029-3,MCF7,10027-101-1,Crizotinib,0.37,uM,LJP5,3,A22,72,hr,1235,2453,4326,0.5670,0.4613
50029-3,MCF7,10027-101-1,Crizotinib,1.11,uM,LJP5,1,A21,72,hr,1235,1550,4119,0.3763,0.1395
50029-3,MCF7,10027-101-1,Crizotinib,1.11,uM,LJP5,2,A21,72,hr,1235,1685,4356,0.3868,0.1862
50029-3,MCF7,10027-101-1,Crizotinib,1.11,uM,LJP5,3,A21,72,hr,1235,1689,4326,0.3904,0.1888
50029-3,MCF7,10027-101-1,Crizotinib,3.33,uM,LJP5,1,A20,72,hr,1235,1195,4119,0.2901,-0.0189
50029-3,MCF7,10027-101-1,Crizotinib,3.33,uM,LJP5,2,A20,72,hr,1235,1272,4356,0.2920,0.0162
50029-3,MCF7,10027-101-1,Crizotinib,3.33,uM,LJP5,3,A20,72,hr,1235,1262,4326,0.2917,0.0119
50029-3,MCF7,10027-101-1,Crizotinib,10,uM,LJP5,1,A19,72,hr,1235,666,4119,0.1617,-0.2993
50029-3,MCF7,10027-101-1,Crizotinib,10,uM,LJP5,2,A19,72,hr,1235,792,4356,0.1818,-0.2169
50029-3,MCF7,10027-101-1,Crizotinib,10,uM,LJP5,3,A19,72,hr,1235,792,4326,0.1831,-0.2180
50029-3,MCF7,10028-102-1,BMS345541,0.04,uM,LJP6,1,D06,72,hr,1235,4308,3974,1.0840,1.0980
50029-3,MCF7,10028-102-1,BMS345541,0.04,uM,LJP6,2,D06,72,hr,1235,4392,4070,1.0790,1.0904
50029-3,MCF7,10028-102-1,BMS345541,0.04,uM,LJP6,3,D06,72,hr,1235,4748,4126,1.1507,1.1680
50029-3,MCF7,10028-102-1,BMS345541,0.12,uM,LJP6,1,D05,72,hr,1235,4176,3974,1.0508,1.0597
50029-3,MCF7,10028-102-1,BMS345541,0.12,uM,LJP6,2,D05,72,hr,1235,4265,4070,1.0478,1.0551
50029-3,MCF7,10028-102-1,BMS345541,0.12,uM,LJP6,3,D05,72,hr,1235,4480,4126,1.0857,1.0968
50029-3,MCF7,10028-102-1,BMS345541,0.37,uM,LJP6,1,D04,72,hr,1235,4172,3974,1.0498,1.0585
50029-3,MCF7,10028-102-1,BMS345541,0.37,uM,LJP6,2,D04,72,hr,1235,3071,4070,0.7545,0.6979
50029-3,MCF7,10028-102-1,BMS345541,0.37,uM,LJP6,3,D04,72,hr,1235,4056,4126,0.9830,0.9803
