Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,22.37,11.8,0.3122
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,24.34,11.8,0.2663
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,26.31,11.8,0.2129
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,28.28,11.8,0.1785
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,30.24,11.8,0.1433
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,32.22,11.8,0.0867
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,34.19,11.8,0.0212
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,36.16,11.8,0.0480
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,38.13,11.8,0.0322
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,40.10,11.8,0.0219
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,42.07,11.8,0.0400
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,44.04,11.8,0.0901
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,46.00,11.8,0.1005
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,47.98,11.8,0.0564
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,49.95,11.8,0.0235
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,51.92,11.8,0.0437
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,53.89,11.8,0.0098
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,56.36,12.8,-0.0331
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,58.33,12.8,-0.0254
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,60.30,12.8,-0.1174
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,62.27,12.8,-0.1789
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,64.24,12.8,-0.2784
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,66.21,12.8,-0.3356
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,68.68,11.8,-0.4103
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,70.65,11.8,-0.4340
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,72.62,11.8,-0.3754
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,74.59,11.8,-0.3920
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,76.56,11.8,-0.3715
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,78.53,11.8,-0.3928
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,80.50,11.8,-0.3692
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,82.47,11.8,-0.3549
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,84.44,11.8,-0.4434
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,86.41,11.8,-0.2673
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,88.39,11.8,-0.3400
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,14.50,11.8,0.3582
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,16.47,11.8,0.3618
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,18.43,11.8,0.3671
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,20.40,11.8,0.3101
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,22.37,11.8,0.3006
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,24.34,11.8,0.3118
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,26.31,11.8,0.2196
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,28.28,11.8,0.1703
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,30.24,11.8,0.1276
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,32.22,11.8,0.1318
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,34.19,11.8,0.1186
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,36.16,11.8,0.0700
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,38.13,11.8,0.0476
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,40.10,11.8,0.0351
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,42.07,11.8,0.0087
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,44.04,11.8,0.0670
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,46.00,11.8,0.0119
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,47.98,11.8,0.0188
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,49.95,11.8,-0.0269
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,51.92,11.8,-0.0817
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,53.89,11.8,-0.1654
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,56.36,12.8,-0.2433
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,58.33,12.8,-0.2459
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,60.30,12.8,-0.3366
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,62.27,12.8,-0.3153
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,64.24,12.8,-0.3807
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,66.21,12.8,-0.3525
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,68.68,11.8,-0.4025
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,70.65,11.8,-0.3885
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,72.62,11.8,-0.4049
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,74.59,11.8,-0.4551
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,76.56,11.8,-0.5214
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,78.53,11.8,-0.4664
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,80.50,11.8,-0.4460
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,82.47,11.8,-0.4515
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,84.44,11.8,-0.4607
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,86.41,11.8,-0.4156
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,88.39,11.8,-0.3207
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,14.50,11.8,0.3062
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,16.47,11.8,0.3285
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,18.43,11.8,0.3506
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,20.40,11.8,0.2958
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,22.37,11.8,0.2179
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,24.34,11.8,0.1138
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,26.31,11.8,0.1785
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,28.28,11.8,0.1166
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,30.24,11.8,0.1174
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,32.22,11.8,0.0860
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,34.19,11.8,0.1096
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,36.16,11.8,0.1284
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,38.13,11.8,0.0268
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,40.10,11.8,0.0237
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,42.07,11.8,-0.0380
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,44.04,11.8,-0.0658
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,46.00,11.8,-0.0796
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,47.98,11.8,-0.1583
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,49.95,11.8,-0.1610
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,51.92,11.8,-0.2132
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,53.89,11.8,-0.2088
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,56.36,12.8,-0.1609
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,58.33,12.8,-0.1538
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,60.30,12.8,-0.0334
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,62.27,12.8,-0.0427
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,64.24,12.8,-0.1610
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,66.21,12.8,-0.2081
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,68.68,11.8,-0.3486
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,70.65,11.8,-0.4103
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,72.62,11.8,-0.4368
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,74.59,11.8,-0.4921
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,76.56,11.8,-0.5161
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,78.53,11.8,-0.6198
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,80.50,11.8,-0.4974
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,82.47,11.8,-0.3883
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,84.44,11.8,-0.4705
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,86.41,11.8,-0.2341
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,88.39,11.8,-0.0337
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,14.50,11.8,0.0786
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,16.47,11.8,0.0415
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,18.43,11.8,0.0158
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,20.40,11.8,-0.0004
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,22.37,11.8,-0.0123
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,24.34,11.8,0.0122
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,26.31,11.8,-0.0111
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,28.28,11.8,-0.0130
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,30.24,11.8,0.0105
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,32.22,11.8,-0.0119
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,34.19,11.8,-0.0119
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,36.16,11.8,-0.0071
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,38.13,11.8,0.0138
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,40.10,11.8,0.0202
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,42.07,11.8,-0.0495
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,44.04,11.8,0.0148
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,46.00,11.8,0.0152
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,47.98,11.8,-0.0650
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,49.95,11.8,-0.0941
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,51.92,11.8,-0.0531
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,53.89,11.8,-0.0082
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,56.36,12.8,-0.1145
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,58.33,12.8,0.0163
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,60.30,12.8,-0.0326
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,62.27,12.8,-0.0428
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,64.24,12.8,-0.1043
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,66.21,12.8,0.2845
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,68.68,11.8,-0.0021
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,70.65,11.8,-0.1078
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,72.62,11.8,0.0098
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,74.59,11.8,-0.0552
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,76.56,11.8,-0.0079
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,78.53,11.8,-0.2444
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,80.50,11.8,-0.4218
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,82.47,11.8,-0.0937
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,84.44,11.8,0.0036
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,86.41,11.8,-0.0777
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,88.39,11.8,-0.3026
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,14.50,11.8,1.1109
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,16.47,11.8,1.1399
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,18.43,11.8,1.0948
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,20.40,11.8,1.0699
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,22.37,11.8,1.1108
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,24.34,11.8,1.0836
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,26.31,11.8,1.0589
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,28.28,11.8,1.0861
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,30.24,11.8,1.1371
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,32.22,11.8,1.1927
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,34.19,11.8,1.1861
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,36.16,11.8,1.0911
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,38.13,11.8,1.0111
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,40.10,11.8,0.9586
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,42.07,11.8,0.8294
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,44.04,11.8,0.7679
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,46.00,11.8,0.7163
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,47.98,11.8,0.7354
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,49.95,11.8,0.7437
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,51.92,11.8,0.6873
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,53.89,11.8,0.7704
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,56.36,12.8,0.7269
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,58.33,12.8,0.7883
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,60.30,12.8,0.6791
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,62.27,12.8,0.6472
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,64.24,12.8,0.6560
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,66.21,12.8,0.6500
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,68.68,11.8,0.9232
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,70.65,11.8,1.1082
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,72.62,11.8,1.4355
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,74.59,11.8,1.5364
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,76.56,11.8,1.4886
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,78.53,11.8,1.6009
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,80.50,11.8,1.3426
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,82.47,11.8,1.1278
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,84.44,11.8,1.2949
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,86.41,11.8,1.0649
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,88.39,11.8,1.1331
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,14.50,11.8,1.0948
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,16.47,11.8,1.0082
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,18.43,11.8,1.0248
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,20.40,11.8,0.9227
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,22.37,11.8,0.9241
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,24.34,11.8,0.9007
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,26.31,11.8,0.8412
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,28.28,11.8,0.8399
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,30.24,11.8,0.8912
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,32.22,11.8,0.9302
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,34.19,11.8,0.9137
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,36.16,11.8,0.9424
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,38.13,11.8,0.9424
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,40.10,11.8,0.9290
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,42.07,11.8,0.8098
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,44.04,11.8,0.7836
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,46.00,11.8,0.7602
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,47.98,11.8,0.7456
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,49.95,11.8,0.7016
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,51.92,11.8,0.7762
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,53.89,11.8,0.9179
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,56.36,12.8,1.1049
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,58.33,12.8,1.3085
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,60.30,12.8,1.3585
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,62.27,12.8,1.6767
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,64.24,12.8,2.0542
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,66.21,12.8,2.2536
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,68.68,11.8,1.8045
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,70.65,11.8,2.2071
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,72.62,11.8,2.2996
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,74.59,11.8,2.0919
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,76.56,11.8,1.9690
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,78.53,11.8,2.2763
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,80.50,11.8,3.3259
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,82.47,11.8,3.1084
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,84.44,11.8,3.9030
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,86.41,11.8,4.5553
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,88.39,11.8,5.7007
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,14.50,11.8,1.4426
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,16.47,11.8,1.3657
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,18.43,11.8,1.2583
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,20.40,11.8,1.1821
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,22.37,11.8,1.1387
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,24.34,11.8,0.9866
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,26.31,11.8,0.9197
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,28.28,11.8,0.9583
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,30.24,11.8,0.9929
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,32.22,11.8,1.0206
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,34.19,11.8,1.0814
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,36.16,11.8,1.0682
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,38.13,11.8,1.0563
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,40.10,11.8,0.9952
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,42.07,11.8,1.0487
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,44.04,11.8,1.1161
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,46.00,11.8,1.0543
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,47.98,11.8,1.1168
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,49.95,11.8,1.1767
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,51.92,11.8,1.1531
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,53.89,11.8,0.9596
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,56.36,12.8,0.8618
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,58.33,12.8,0.7090
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,60.30,12.8,0.6817
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,62.27,12.8,0.6622
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,64.24,12.8,0.7258
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,66.21,12.8,0.5378
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,68.68,11.8,0.4908
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,70.65,11.8,0.6178
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,72.62,11.8,0.6563
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,74.59,11.8,0.7004
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,76.56,11.8,0.8228
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,78.53,11.8,1.0653
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,80.50,11.8,1.0782
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,82.47,11.8,1.0801
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,84.44,11.8,0.9336
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,86.41,11.8,1.0962
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,88.39,11.8,1.0481
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,14.50,11.8,0.6738
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,16.47,11.8,0.6106
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,18.43,11.8,0.5989
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,20.40,11.8,0.5849
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,22.37,11.8,0.6154
