Cell Line HMS LINCS ID,Cell Line Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50332-1,MDA-MB-415,200851,EPR,79467,1,ng/ml,90,minute,pErk,305.782
50332-1,MDA-MB-415,200851,EPR,79431,100,ng/ml,90,minute,pErk,330.692
50332-1,MDA-MB-415,200851,EPR,80687,1,ng/ml,10,minute,pJnk,152.840
50332-1,MDA-MB-415,200851,EPR,80420,100,ng/ml,10,minute,pJnk,172.906
50332-1,MDA-MB-415,200851,EPR,80416,1,ng/ml,30,minute,pJnk,154.578
50332-1,MDA-MB-415,200851,EPR,80596,100,ng/ml,30,minute,pJnk,168.712
50332-1,MDA-MB-415,200851,EPR,80412,1,ng/ml,90,minute,pJnk,160.185
50332-1,MDA-MB-415,200851,EPR,80392,100,ng/ml,90,minute,pJnk,157.136
50332-1,MDA-MB-415,200851,EPR,79972,1,ng/ml,10,minute,pP38,373.267
50332-1,MDA-MB-415,200851,EPR,80235,100,ng/ml,10,minute,pP38,383.168
50332-1,MDA-MB-415,200851,EPR,80303,1,ng/ml,30,minute,pP38,381.103
50332-1,MDA-MB-415,200851,EPR,79956,100,ng/ml,30,minute,pP38,402.342
50332-1,MDA-MB-415,200851,EPR,79996,1,ng/ml,90,minute,pP38,383.881
50332-1,MDA-MB-415,200851,EPR,80231,100,ng/ml,90,minute,pP38,373.024
50332-1,MDA-MB-415,200860,FGF-1,79716,1,ng/ml,10,minute,pAkt,3569.272
50332-1,MDA-MB-415,200860,FGF-1,79812,100,ng/ml,10,minute,pAkt,4253.445
50332-1,MDA-MB-415,200860,FGF-1,79899,1,ng/ml,30,minute,pAkt,3730.648
50332-1,MDA-MB-415,200860,FGF-1,79895,100,ng/ml,30,minute,pAkt,4163.665
50332-1,MDA-MB-415,200860,FGF-1,79644,1,ng/ml,90,minute,pAkt,3500.819
50332-1,MDA-MB-415,200860,FGF-1,79867,100,ng/ml,90,minute,pAkt,4030.274
50332-1,MDA-MB-415,200860,FGF-1,79355,1,ng/ml,10,minute,pErk,682.850
50332-1,MDA-MB-415,200860,FGF-1,79220,100,ng/ml,10,minute,pErk,2690.220
50332-1,MDA-MB-415,200860,FGF-1,79503,1,ng/ml,30,minute,pErk,566.349
50332-1,MDA-MB-415,200860,FGF-1,79371,100,ng/ml,30,minute,pErk,945.113
50332-1,MDA-MB-415,200860,FGF-1,79196,1,ng/ml,90,minute,pErk,867.480
50332-1,MDA-MB-415,200860,FGF-1,79359,100,ng/ml,90,minute,pErk,856.941
50332-1,MDA-MB-415,200860,FGF-1,80488,1,ng/ml,10,minute,pJnk,147.067
50332-1,MDA-MB-415,200860,FGF-1,80619,100,ng/ml,10,minute,pJnk,161.067
50332-1,MDA-MB-415,200860,FGF-1,80500,1,ng/ml,30,minute,pJnk,152.775
50332-1,MDA-MB-415,200860,FGF-1,80428,100,ng/ml,30,minute,pJnk,153.263
50332-1,MDA-MB-415,200860,FGF-1,80528,1,ng/ml,90,minute,pJnk,156.548
50332-1,MDA-MB-415,200860,FGF-1,80352,100,ng/ml,90,minute,pJnk,153.840
50332-1,MDA-MB-415,200860,FGF-1,80179,1,ng/ml,10,minute,pP38,400.050
50332-1,MDA-MB-415,200860,FGF-1,80028,100,ng/ml,10,minute,pP38,500.850
50332-1,MDA-MB-415,200860,FGF-1,80255,1,ng/ml,30,minute,pP38,393.581
50332-1,MDA-MB-415,200860,FGF-1,80299,100,ng/ml,30,minute,pP38,424.162
50332-1,MDA-MB-415,200860,FGF-1,80087,1,ng/ml,90,minute,pP38,459.025
50332-1,MDA-MB-415,200860,FGF-1,80079,100,ng/ml,90,minute,pP38,424.987
50332-1,MDA-MB-415,200861,FGF-2,79828,1,ng/ml,10,minute,pAkt,3646.200
50332-1,MDA-MB-415,200861,FGF-2,79915,100,ng/ml,10,minute,pAkt,3918.048
50332-1,MDA-MB-415,200861,FGF-2,79883,1,ng/ml,30,minute,pAkt,3736.934
50332-1,MDA-MB-415,200861,FGF-2,79875,100,ng/ml,30,minute,pAkt,4157.688
50332-1,MDA-MB-415,200861,FGF-2,79616,1,ng/ml,90,minute,pAkt,3975.943
50332-1,MDA-MB-415,200861,FGF-2,79839,100,ng/ml,90,minute,pAkt,3982.517
50332-1,MDA-MB-415,200861,FGF-2,79320,1,ng/ml,10,minute,pErk,436.984
50332-1,MDA-MB-415,200861,FGF-2,79180,100,ng/ml,10,minute,pErk,2403.187
50332-1,MDA-MB-415,200861,FGF-2,79304,1,ng/ml,30,minute,pErk,484.380
50332-1,MDA-MB-415,200861,FGF-2,79379,100,ng/ml,30,minute,pErk,1643.166
50332-1,MDA-MB-415,200861,FGF-2,79507,1,ng/ml,90,minute,pErk,827.411
50332-1,MDA-MB-415,200861,FGF-2,79367,100,ng/ml,90,minute,pErk,1456.936
50332-1,MDA-MB-415,200861,FGF-2,80444,1,ng/ml,10,minute,pJnk,152.591
50332-1,MDA-MB-415,200861,FGF-2,80552,100,ng/ml,10,minute,pJnk,161.452
50332-1,MDA-MB-415,200861,FGF-2,80643,1,ng/ml,30,minute,pJnk,179.615
50332-1,MDA-MB-415,200861,FGF-2,80663,100,ng/ml,30,minute,pJnk,151.917
50332-1,MDA-MB-415,200861,FGF-2,80568,1,ng/ml,90,minute,pJnk,154.562
50332-1,MDA-MB-415,200861,FGF-2,80512,100,ng/ml,90,minute,pJnk,152.625
50332-1,MDA-MB-415,200861,FGF-2,80039,1,ng/ml,10,minute,pP38,397.919
50332-1,MDA-MB-415,200861,FGF-2,79936,100,ng/ml,10,minute,pP38,439.012
50332-1,MDA-MB-415,200861,FGF-2,80283,1,ng/ml,30,minute,pP38,420.117
50332-1,MDA-MB-415,200861,FGF-2,80271,100,ng/ml,30,minute,pP38,431.468
50332-1,MDA-MB-415,200861,FGF-2,80135,1,ng/ml,90,minute,pP38,449.541
50332-1,MDA-MB-415,200861,FGF-2,80239,100,ng/ml,90,minute,pP38,439.639
50332-1,MDA-MB-415,200858,HGF,79640,1,ng/ml,10,minute,pAkt,3740.673
50332-1,MDA-MB-415,200858,HGF,79712,100,ng/ml,10,minute,pAkt,3198.485
50332-1,MDA-MB-415,200858,HGF,79887,1,ng/ml,30,minute,pAkt,3431.593
50332-1,MDA-MB-415,200858,HGF,79668,100,ng/ml,30,minute,pAkt,4351.026
50332-1,MDA-MB-415,200858,HGF,79907,1,ng/ml,90,minute,pAkt,4024.741
50332-1,MDA-MB-415,200858,HGF,79700,100,ng/ml,90,minute,pAkt,4308.128
50332-1,MDA-MB-415,200858,HGF,79312,1,ng/ml,10,minute,pErk,284.425
50332-1,MDA-MB-415,200858,HGF,79212,100,ng/ml,10,minute,pErk,1021.860
50332-1,MDA-MB-415,200858,HGF,79272,1,ng/ml,30,minute,pErk,303.974
50332-1,MDA-MB-415,200858,HGF,79451,100,ng/ml,30,minute,pErk,528.131
50332-1,MDA-MB-415,200858,HGF,79176,1,ng/ml,90,minute,pErk,341.851
50332-1,MDA-MB-415,200858,HGF,79403,100,ng/ml,90,minute,pErk,372.455
50332-1,MDA-MB-415,200858,HGF,80635,1,ng/ml,10,minute,pJnk,139.834
50332-1,MDA-MB-415,200858,HGF,80484,100,ng/ml,10,minute,pJnk,149.687
50332-1,MDA-MB-415,200858,HGF,80472,1,ng/ml,30,minute,pJnk,153.217
50332-1,MDA-MB-415,200858,HGF,80607,100,ng/ml,30,minute,pJnk,155.921
50332-1,MDA-MB-415,200858,HGF,80651,1,ng/ml,90,minute,pJnk,160.928
50332-1,MDA-MB-415,200858,HGF,80324,100,ng/ml,90,minute,pJnk,152.932
50332-1,MDA-MB-415,200858,HGF,80199,1,ng/ml,10,minute,pP38,420.667
50332-1,MDA-MB-415,200858,HGF,79960,100,ng/ml,10,minute,pP38,440.315
50332-1,MDA-MB-415,200858,HGF,80111,1,ng/ml,30,minute,pP38,396.787
50332-1,MDA-MB-415,200858,HGF,80167,100,ng/ml,30,minute,pP38,405.961
50332-1,MDA-MB-415,200858,HGF,80047,1,ng/ml,90,minute,pP38,387.474
50332-1,MDA-MB-415,200858,HGF,80203,100,ng/ml,90,minute,pP38,402.131
50332-1,MDA-MB-415,200853,NRG1,79624,1,ng/ml,10,minute,pAkt,3984.744
50332-1,MDA-MB-415,200853,NRG1,79620,100,ng/ml,10,minute,pAkt,6611.476
50332-1,MDA-MB-415,200853,NRG1,79816,1,ng/ml,30,minute,pAkt,5153.698
50332-1,MDA-MB-415,200853,NRG1,79548,100,ng/ml,30,minute,pAkt,6121.057
50332-1,MDA-MB-415,200853,NRG1,79768,1,ng/ml,90,minute,pAkt,5517.345
50332-1,MDA-MB-415,200853,NRG1,79656,100,ng/ml,90,minute,pAkt,5661.186
50332-1,MDA-MB-415,200853,NRG1,79340,1,ng/ml,10,minute,pErk,1092.351
50332-1,MDA-MB-415,200853,NRG1,79375,100,ng/ml,10,minute,pErk,3220.944
50332-1,MDA-MB-415,200853,NRG1,79188,1,ng/ml,30,minute,pErk,1516.588
50332-1,MDA-MB-415,200853,NRG1,79276,100,ng/ml,30,minute,pErk,4236.287
50332-1,MDA-MB-415,200853,NRG1,79240,1,ng/ml,90,minute,pErk,2147.051
50332-1,MDA-MB-415,200853,NRG1,79192,100,ng/ml,90,minute,pErk,3564.630
50332-1,MDA-MB-415,200853,NRG1,80344,1,ng/ml,10,minute,pJnk,150.473
50332-1,MDA-MB-415,200853,NRG1,80360,100,ng/ml,10,minute,pJnk,175.424
50332-1,MDA-MB-415,200853,NRG1,80548,1,ng/ml,30,minute,pJnk,164.243
50332-1,MDA-MB-415,200853,NRG1,80348,100,ng/ml,30,minute,pJnk,164.662
50332-1,MDA-MB-415,200853,NRG1,80340,1,ng/ml,90,minute,pJnk,148.936
50332-1,MDA-MB-415,200853,NRG1,80647,100,ng/ml,90,minute,pJnk,165.681
50332-1,MDA-MB-415,200853,NRG1,80115,1,ng/ml,10,minute,pP38,402.623
50332-1,MDA-MB-415,200853,NRG1,80275,100,ng/ml,10,minute,pP38,609.022
50332-1,MDA-MB-415,200853,NRG1,80227,1,ng/ml,30,minute,pP38,408.891
50332-1,MDA-MB-415,200853,NRG1,80251,100,ng/ml,30,minute,pP38,494.411
50332-1,MDA-MB-415,200853,NRG1,80279,1,ng/ml,90,minute,pP38,391.063
50332-1,MDA-MB-415,200853,NRG1,79984,100,ng/ml,90,minute,pP38,480.867
50332-1,MDA-MB-415,200855,IGF-I,79680,1,ng/ml,10,minute,pAkt,3036.097
50332-1,MDA-MB-415,200855,IGF-I,79923,100,ng/ml,10,minute,pAkt,3081.870
50332-1,MDA-MB-415,200855,IGF-I,79696,1,ng/ml,30,minute,pAkt,3442.562
50332-1,MDA-MB-415,200855,IGF-I,79752,100,ng/ml,30,minute,pAkt,3369.268
50332-1,MDA-MB-415,200855,IGF-I,79580,1,ng/ml,90,minute,pAkt,3395.246
50332-1,MDA-MB-415,200855,IGF-I,79628,100,ng/ml,90,minute,pAkt,3743.191
50332-1,MDA-MB-415,200855,IGF-I,79288,1,ng/ml,10,minute,pErk,275.884
50332-1,MDA-MB-415,200855,IGF-I,79443,100,ng/ml,10,minute,pErk,286.005
50332-1,MDA-MB-415,200855,IGF-I,79324,1,ng/ml,30,minute,pErk,257.791
50332-1,MDA-MB-415,200855,IGF-I,79407,100,ng/ml,30,minute,pErk,291.013
50332-1,MDA-MB-415,200855,IGF-I,79200,1,ng/ml,90,minute,pErk,275.068
50332-1,MDA-MB-415,200855,IGF-I,79316,100,ng/ml,90,minute,pErk,308.545
50332-1,MDA-MB-415,200855,IGF-I,80480,1,ng/ml,10,minute,pJnk,126.964
50332-1,MDA-MB-415,200855,IGF-I,80356,100,ng/ml,10,minute,pJnk,137.662
50332-1,MDA-MB-415,200855,IGF-I,80540,1,ng/ml,30,minute,pJnk,145.779
50332-1,MDA-MB-415,200855,IGF-I,80588,100,ng/ml,30,minute,pJnk,156.994
50332-1,MDA-MB-415,200855,IGF-I,80388,1,ng/ml,90,minute,pJnk,164.841
50332-1,MDA-MB-415,200855,IGF-I,80576,100,ng/ml,90,minute,pJnk,154.366
50332-1,MDA-MB-415,200855,IGF-I,80243,1,ng/ml,10,minute,pP38,385.133
50332-1,MDA-MB-415,200855,IGF-I,79976,100,ng/ml,10,minute,pP38,384.506
50332-1,MDA-MB-415,200855,IGF-I,80107,1,ng/ml,30,minute,pP38,366.976
50332-1,MDA-MB-415,200855,IGF-I,80267,100,ng/ml,30,minute,pP38,383.985
50332-1,MDA-MB-415,200855,IGF-I,80035,1,ng/ml,90,minute,pP38,386.359
50332-1,MDA-MB-415,200855,IGF-I,80000,100,ng/ml,90,minute,pP38,350.721
50332-1,MDA-MB-415,200856,IGF-II,79891,1,ng/ml,10,minute,pAkt,3368.312
50332-1,MDA-MB-415,200856,IGF-II,79544,100,ng/ml,10,minute,pAkt,3533.012
50332-1,MDA-MB-415,200856,IGF-II,79576,1,ng/ml,30,minute,pAkt,3784.941
50332-1,MDA-MB-415,200856,IGF-II,79592,100,ng/ml,30,minute,pAkt,3558.868
50332-1,MDA-MB-415,200856,IGF-II,79772,1,ng/ml,90,minute,pAkt,3874.255
50332-1,MDA-MB-415,200856,IGF-II,79824,100,ng/ml,90,minute,pAkt,3615.831
50332-1,MDA-MB-415,200856,IGF-II,79463,1,ng/ml,10,minute,pErk,281.830
50332-1,MDA-MB-415,200856,IGF-II,79415,100,ng/ml,10,minute,pErk,282.004
50332-1,MDA-MB-415,200856,IGF-II,79232,1,ng/ml,30,minute,pErk,283.997
50332-1,MDA-MB-415,200856,IGF-II,79208,100,ng/ml,30,minute,pErk,301.967
50332-1,MDA-MB-415,200856,IGF-II,79419,1,ng/ml,90,minute,pErk,273.174
50332-1,MDA-MB-415,200856,IGF-II,79391,100,ng/ml,90,minute,pErk,295.925
50332-1,MDA-MB-415,200856,IGF-II,80476,1,ng/ml,10,minute,pJnk,167.112
50332-1,MDA-MB-415,200856,IGF-II,80556,100,ng/ml,10,minute,pJnk,122.150
50332-1,MDA-MB-415,200856,IGF-II,80448,1,ng/ml,30,minute,pJnk,166.030
50332-1,MDA-MB-415,200856,IGF-II,80675,100,ng/ml,30,minute,pJnk,164.520
50332-1,MDA-MB-415,200856,IGF-II,80572,1,ng/ml,90,minute,pJnk,170.804
50332-1,MDA-MB-415,200856,IGF-II,80631,100,ng/ml,90,minute,pJnk,155.936
50332-1,MDA-MB-415,200856,IGF-II,80051,1,ng/ml,10,minute,pP38,367.174
50332-1,MDA-MB-415,200856,IGF-II,79940,100,ng/ml,10,minute,pP38,388.475
50332-1,MDA-MB-415,200856,IGF-II,80063,1,ng/ml,30,minute,pP38,380.030
50332-1,MDA-MB-415,200856,IGF-II,80183,100,ng/ml,30,minute,pP38,399.616
50332-1,MDA-MB-415,200856,IGF-II,80287,1,ng/ml,90,minute,pP38,374.800
50332-1,MDA-MB-415,200856,IGF-II,79968,100,ng/ml,90,minute,pP38,372.557
50332-1,MDA-MB-415,200854,INS,79728,1,ng/ml,10,minute,pAkt,3219.030
50332-1,MDA-MB-415,200854,INS,79760,100,ng/ml,10,minute,pAkt,3441.332
50332-1,MDA-MB-415,200854,INS,79604,1,ng/ml,30,minute,pAkt,3416.765
50332-1,MDA-MB-415,200854,INS,79684,100,ng/ml,30,minute,pAkt,3692.948
50332-1,MDA-MB-415,200854,INS,79859,1,ng/ml,90,minute,pAkt,3697.567
50332-1,MDA-MB-415,200854,INS,79780,100,ng/ml,90,minute,pAkt,3641.844
50332-1,MDA-MB-415,200854,INS,79387,1,ng/ml,10,minute,pErk,287.447
50332-1,MDA-MB-415,200854,INS,79531,100,ng/ml,10,minute,pErk,268.915
50332-1,MDA-MB-415,200854,INS,79383,1,ng/ml,30,minute,pErk,279.999
50332-1,MDA-MB-415,200854,INS,79395,100,ng/ml,30,minute,pErk,314.069
50332-1,MDA-MB-415,200854,INS,79363,1,ng/ml,90,minute,pErk,292.261
50332-1,MDA-MB-415,200854,INS,79268,100,ng/ml,90,minute,pErk,297.460
50332-1,MDA-MB-415,200854,INS,80452,1,ng/ml,10,minute,pJnk,148.073
50332-1,MDA-MB-415,200854,INS,80368,100,ng/ml,10,minute,pJnk,149.714
50332-1,MDA-MB-415,200854,INS,80456,1,ng/ml,30,minute,pJnk,147.451
50332-1,MDA-MB-415,200854,INS,80312,100,ng/ml,30,minute,pJnk,156.591
50332-1,MDA-MB-415,200854,INS,80440,1,ng/ml,90,minute,pJnk,153.496
50332-1,MDA-MB-415,200854,INS,80671,100,ng/ml,90,minute,pJnk,150.258
50332-1,MDA-MB-415,200854,INS,80247,1,ng/ml,10,minute,pP38,354.174
50332-1,MDA-MB-415,200854,INS,79988,100,ng/ml,10,minute,pP38,362.750
50332-1,MDA-MB-415,200854,INS,80139,1,ng/ml,30,minute,pP38,371.359
50332-1,MDA-MB-415,200854,INS,80059,100,ng/ml,30,minute,pP38,369.497
50332-1,MDA-MB-415,200854,INS,80095,1,ng/ml,90,minute,pP38,336.415
50332-1,MDA-MB-415,200854,INS,80043,100,ng/ml,90,minute,pP38,295.488
50332-1,MDA-MB-415,200862,NGF-beta,79720,1,ng/ml,10,minute,pAkt,3291.158
50332-1,MDA-MB-415,200862,NGF-beta,79843,100,ng/ml,10,minute,pAkt,3452.739
50332-1,MDA-MB-415,200862,NGF-beta,79740,1,ng/ml,30,minute,pAkt,3101.568
50332-1,MDA-MB-415,200862,NGF-beta,79820,100,ng/ml,30,minute,pAkt,3444.625
50332-1,MDA-MB-415,200862,NGF-beta,79600,1,ng/ml,90,minute,pAkt,3164.650
50332-1,MDA-MB-415,200862,NGF-beta,79784,100,ng/ml,90,minute,pAkt,3453.992
50332-1,MDA-MB-415,200862,NGF-beta,79236,1,ng/ml,10,minute,pErk,266.125
50332-1,MDA-MB-415,200862,NGF-beta,79459,100,ng/ml,10,minute,pErk,254.713
50332-1,MDA-MB-415,200862,NGF-beta,79535,1,ng/ml,30,minute,pErk,243.426
50332-1,MDA-MB-415,200862,NGF-beta,79252,100,ng/ml,30,minute,pErk,268.045
50332-1,MDA-MB-415,200862,NGF-beta,79499,1,ng/ml,90,minute,pErk,259.659
50332-1,MDA-MB-415,200862,NGF-beta,79423,100,ng/ml,90,minute,pErk,276.040
50332-1,MDA-MB-415,200862,NGF-beta,80639,1,ng/ml,10,minute,pJnk,153.449
50332-1,MDA-MB-415,200862,NGF-beta,80659,100,ng/ml,10,minute,pJnk,144.592
50332-1,MDA-MB-415,200862,NGF-beta,80384,1,ng/ml,30,minute,pJnk,143.004
50332-1,MDA-MB-415,200862,NGF-beta,80396,100,ng/ml,30,minute,pJnk,146.542
50332-1,MDA-MB-415,200862,NGF-beta,80544,1,ng/ml,90,minute,pJnk,138.930
50332-1,MDA-MB-415,200862,NGF-beta,80520,100,ng/ml,90,minute,pJnk,132.928
50332-1,MDA-MB-415,200862,NGF-beta,80187,1,ng/ml,10,minute,pP38,325.038
50332-1,MDA-MB-415,200862,NGF-beta,80123,100,ng/ml,10,minute,pP38,310.656
50332-1,MDA-MB-415,200862,NGF-beta,80127,1,ng/ml,30,minute,pP38,329.744
50332-1,MDA-MB-415,200862,NGF-beta,80008,100,ng/ml,30,minute,pP38,375.162
50332-1,MDA-MB-415,200862,NGF-beta,80207,1,ng/ml,90,minute,pP38,299.322
50332-1,MDA-MB-415,200862,NGF-beta,80075,100,ng/ml,90,minute,pP38,239.558
50332-1,MDA-MB-415,200857,PDGF-BB,79808,1,ng/ml,10,minute,pAkt,3728.212
50332-1,MDA-MB-415,200857,PDGF-BB,79672,100,ng/ml,10,minute,pAkt,3602.314
50332-1,MDA-MB-415,200857,PDGF-BB,79564,1,ng/ml,30,minute,pAkt,3649.713
50332-1,MDA-MB-415,200857,PDGF-BB,79552,100,ng/ml,30,minute,pAkt,4014.187
50332-1,MDA-MB-415,200857,PDGF-BB,79736,1,ng/ml,90,minute,pAkt,3598.021
50332-1,MDA-MB-415,200857,PDGF-BB,79776,100,ng/ml,90,minute,pAkt,3631.001
50332-1,MDA-MB-415,200857,PDGF-BB,79455,1,ng/ml,10,minute,pErk,263.014
50332-1,MDA-MB-415,200857,PDGF-BB,79479,100,ng/ml,10,minute,pErk,257.867
50332-1,MDA-MB-415,200857,PDGF-BB,79300,1,ng/ml,30,minute,pErk,236.660
50332-1,MDA-MB-415,200857,PDGF-BB,79351,100,ng/ml,30,minute,pErk,263.435
50332-1,MDA-MB-415,200857,PDGF-BB,79511,1,ng/ml,90,minute,pErk,276.884
50332-1,MDA-MB-415,200857,PDGF-BB,79515,100,ng/ml,90,minute,pErk,257.970
50332-1,MDA-MB-415,200857,PDGF-BB,80504,1,ng/ml,10,minute,pJnk,149.519
50332-1,MDA-MB-415,200857,PDGF-BB,80592,100,ng/ml,10,minute,pJnk,146.917
50332-1,MDA-MB-415,200857,PDGF-BB,80432,1,ng/ml,30,minute,pJnk,148.904
50332-1,MDA-MB-415,200857,PDGF-BB,80564,100,ng/ml,30,minute,pJnk,155.511
50332-1,MDA-MB-415,200857,PDGF-BB,80316,1,ng/ml,90,minute,pJnk,156.329
50332-1,MDA-MB-415,200857,PDGF-BB,80584,100,ng/ml,90,minute,pJnk,146.904
50332-1,MDA-MB-415,200857,PDGF-BB,80191,1,ng/ml,10,minute,pP38,413.515
50332-1,MDA-MB-415,200857,PDGF-BB,79932,100,ng/ml,10,minute,pP38,431.425
50332-1,MDA-MB-415,200857,PDGF-BB,80159,1,ng/ml,30,minute,pP38,413.912
50332-1,MDA-MB-415,200857,PDGF-BB,80091,100,ng/ml,30,minute,pP38,442.741
50332-1,MDA-MB-415,200857,PDGF-BB,80119,1,ng/ml,90,minute,pP38,399.867
50332-1,MDA-MB-415,200857,PDGF-BB,80259,100,ng/ml,90,minute,pP38,430.357
50332-1,MDA-MB-415,200859,SCF,79636,1,ng/ml,10,minute,pAkt,3443.024
50332-1,MDA-MB-415,200859,SCF,79660,100,ng/ml,10,minute,pAkt,3871.576
50332-1,MDA-MB-415,200859,SCF,79851,1,ng/ml,30,minute,pAkt,3523.714
50332-1,MDA-MB-415,200859,SCF,79911,100,ng/ml,30,minute,pAkt,4265.528
50332-1,MDA-MB-415,200859,SCF,79748,1,ng/ml,90,minute,pAkt,3777.021
50332-1,MDA-MB-415,200859,SCF,79732,100,ng/ml,90,minute,pAkt,3877.318
50332-1,MDA-MB-415,200859,SCF,79260,1,ng/ml,10,minute,pErk,279.218
50332-1,MDA-MB-415,200859,SCF,79328,100,ng/ml,10,minute,pErk,534.968
50332-1,MDA-MB-415,200859,SCF,79168,1,ng/ml,30,minute,pErk,299.050
50332-1,MDA-MB-415,200859,SCF,79519,100,ng/ml,30,minute,pErk,332.338
50332-1,MDA-MB-415,200859,SCF,79523,1,ng/ml,90,minute,pErk,285.958
50332-1,MDA-MB-415,200859,SCF,79483,100,ng/ml,90,minute,pErk,315.655
50332-1,MDA-MB-415,200859,SCF,80376,1,ng/ml,10,minute,pJnk,157.958
50332-1,MDA-MB-415,200859,SCF,80603,100,ng/ml,10,minute,pJnk,154.206
50332-1,MDA-MB-415,200859,SCF,80611,1,ng/ml,30,minute,pJnk,146.050
50332-1,MDA-MB-415,200859,SCF,80400,100,ng/ml,30,minute,pJnk,153.545
50332-1,MDA-MB-415,200859,SCF,80492,1,ng/ml,90,minute,pJnk,150.169
50332-1,MDA-MB-415,200859,SCF,80508,100,ng/ml,90,minute,pJnk,151.001
50332-1,MDA-MB-415,200859,SCF,80024,1,ng/ml,10,minute,pP38,408.726
50332-1,MDA-MB-415,200859,SCF,79948,100,ng/ml,10,minute,pP38,414.128
50332-1,MDA-MB-415,200859,SCF,80083,1,ng/ml,30,minute,pP38,400.736
50332-1,MDA-MB-415,200859,SCF,80155,100,ng/ml,30,minute,pP38,401.958
50332-1,MDA-MB-415,200859,SCF,80163,1,ng/ml,90,minute,pP38,381.611
50332-1,MDA-MB-415,200859,SCF,79952,100,ng/ml,90,minute,pP38,379.969
50332-1,MDA-MB-415,200864,VEGF165,79543,1,ng/ml,10,minute,pAkt,3321.951
50332-1,MDA-MB-415,200864,VEGF165,79648,100,ng/ml,10,minute,pAkt,3639.695
50332-1,MDA-MB-415,200864,VEGF165,79796,1,ng/ml,30,minute,pAkt,3477.982
50332-1,MDA-MB-415,200864,VEGF165,79724,100,ng/ml,30,minute,pAkt,3528.118
50332-1,MDA-MB-415,200864,VEGF165,79879,1,ng/ml,90,minute,pAkt,3428.050
50332-1,MDA-MB-415,200864,VEGF165,79756,100,ng/ml,90,minute,pAkt,3688.332
50332-1,MDA-MB-415,200864,VEGF165,79159,1,ng/ml,10,minute,pErk,273.184
50332-1,MDA-MB-415,200864,VEGF165,79527,100,ng/ml,10,minute,pErk,235.216
50332-1,MDA-MB-415,200864,VEGF165,79264,1,ng/ml,30,minute,pErk,227.770
50332-1,MDA-MB-415,200864,VEGF165,79539,100,ng/ml,30,minute,pErk,226.552
50332-1,MDA-MB-415,200864,VEGF165,79411,1,ng/ml,90,minute,pErk,249.520
50332-1,MDA-MB-415,200864,VEGF165,79216,100,ng/ml,90,minute,pErk,291.644
50332-1,MDA-MB-415,200864,VEGF165,80311,1,ng/ml,10,minute,pJnk,146.675
50332-1,MDA-MB-415,200864,VEGF165,80679,100,ng/ml,10,minute,pJnk,152.463
50332-1,MDA-MB-415,200864,VEGF165,80524,1,ng/ml,30,minute,pJnk,145.814
50332-1,MDA-MB-415,200864,VEGF165,80424,100,ng/ml,30,minute,pJnk,148.780
50332-1,MDA-MB-415,200864,VEGF165,80336,1,ng/ml,90,minute,pJnk,151.963
50332-1,MDA-MB-415,200864,VEGF165,80408,100,ng/ml,90,minute,pJnk,145.140
50332-1,MDA-MB-415,200864,VEGF165,79927,1,ng/ml,10,minute,pP38,340.172
50332-1,MDA-MB-415,200864,VEGF165,80055,100,ng/ml,10,minute,pP38,325.592
50332-1,MDA-MB-415,200864,VEGF165,80307,1,ng/ml,30,minute,pP38,362.646
50332-1,MDA-MB-415,200864,VEGF165,80071,100,ng/ml,30,minute,pP38,341.191
50332-1,MDA-MB-415,200864,VEGF165,80143,1,ng/ml,90,minute,pP38,341.168
50332-1,MDA-MB-415,200864,VEGF165,80215,100,ng/ml,90,minute,pP38,345.447
50332-1,MDA-MB-415,,,79568,0,ng/ml,,,pAkt,3556.580
50332-1,MDA-MB-415,,,79336,0,ng/ml,,,pErk,282.062
50332-1,MDA-MB-415,,,80580,0,ng/ml,,,pJnk,153.622
50332-1,MDA-MB-415,,,80020,0,ng/ml,,,pP38,410.205
50333-2,MDA-MB-436,200852,BTC,82171,1,ng/ml,10,minute,pAkt,1194.740
50333-2,MDA-MB-436,200852,BTC,81908,100,ng/ml,10,minute,pAkt,1324.500
50333-2,MDA-MB-436,200852,BTC,82052,1,ng/ml,30,minute,pAkt,1345.364
50333-2,MDA-MB-436,200852,BTC,82103,100,ng/ml,30,minute,pAkt,1275.374
50333-2,MDA-MB-436,200852,BTC,82147,1,ng/ml,90,minute,pAkt,1198.419
50333-2,MDA-MB-436,200852,BTC,82187,100,ng/ml,90,minute,pAkt,1122.857
50333-2,MDA-MB-436,200852,BTC,81480,1,ng/ml,10,minute,pErk,5759.829
50333-2,MDA-MB-436,200852,BTC,81676,100,ng/ml,10,minute,pErk,6992.202
50333-2,MDA-MB-436,200852,BTC,81803,1,ng/ml,30,minute,pErk,5927.238
50333-2,MDA-MB-436,200852,BTC,81560,100,ng/ml,30,minute,pErk,6613.138
50333-2,MDA-MB-436,200852,BTC,81720,1,ng/ml,90,minute,pErk,5274.019
50333-2,MDA-MB-436,200852,BTC,81568,100,ng/ml,90,minute,pErk,3850.272
50333-2,MDA-MB-436,200852,BTC,82704,1,ng/ml,10,minute,pJnk,109.844
