Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,70.70,19.50,5459,5784,0.9404,0.8111
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,72.60,19.50,5565,5854,0.9480,0.8283
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,74.60,19.50,5559,5927,0.9369,0.8159
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,76.60,19.50,5539,5898,0.9388,0.7868
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,78.50,19.50,5502,5949,0.9255,0.7556
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,80.50,19.50,5597,6018,0.9308,0.7657
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,82.50,19.50,5644,6031,0.9367,0.7621
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,84.40,19.50,5652,6038,0.9369,0.7605
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,86.40,19.50,5604,6081,0.9220,0.6636
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,88.40,19.50,5609,6064,0.9251,0.6727
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,90.40,19.50,5677,6097,0.9311,0.6587
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,92.30,19.50,5734,6153,0.9316,0.6385
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,94.30,19.50,5781,6154,0.9385,0.6041
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,2.70,19.50,229,163,1.4150,0.6417
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,4.60,19.50,345,295,1.1824,0.5689
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,6.60,19.50,425,390,1.0902,0.5455
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,8.60,19.50,469,442,1.0595,0.5569
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,10.60,19.50,497,467,1.0632,0.5604
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,12.50,19.50,525,495,1.0599,0.5756
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,14.50,19.50,557,537,1.0369,0.5753
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,16.50,19.50,622,626,0.9901,0.6527
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,18.40,19.50,713,775,0.9185,0.7174
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,20.40,19.50,841,951,0.8815,0.7901
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,22.40,19.50,974,1150,0.8450,0.8184
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,24.30,19.50,1071,1322,0.8119,0.8212
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,26.30,19.50,1229,1491,0.8255,0.8404
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,28.30,19.50,1364,1665,0.8199,0.8504
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,30.30,19.50,1588,1887,0.8418,0.8657
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,32.20,19.50,1842,2123,0.8673,0.8826
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,34.20,19.50,2150,2452,0.8740,0.8989
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,36.20,19.50,2388,2641,0.9022,0.9091
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,38.10,19.50,2491,2867,0.8674,0.9007
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,40.10,19.50,2710,3104,0.8721,0.8988
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,42.10,19.50,2931,3461,0.8456,0.8942
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,44.00,19.50,3197,3824,0.8342,0.8915
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,46.00,19.50,3477,4146,0.8388,0.8902
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,48.00,19.50,3664,4441,0.8266,0.8868
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,50.00,19.50,3945,4744,0.8350,0.8872
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,51.90,19.50,3901,4974,0.7897,0.8654
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,53.90,19.50,3995,5154,0.7844,0.8492
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,55.90,19.50,4122,5348,0.7849,0.8386
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,57.80,19.50,4252,5483,0.7944,0.8218
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,59.80,19.50,4388,5578,0.8039,0.8018
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,62.80,19.50,4494,5586,0.8198,0.7786
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,64.70,19.50,4654,5643,0.8411,0.7616
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,66.70,19.50,4790,5728,0.8502,0.7384
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,68.70,19.50,4935,5743,0.8723,0.7357
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,70.70,19.50,5099,5784,0.8917,0.7249
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,72.60,19.50,5255,5854,0.9040,0.7070
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,74.60,19.50,5401,5927,0.9174,0.6987
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,76.60,19.50,5546,5898,0.9441,0.6916
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,78.50,19.50,5679,5949,0.9582,0.6984
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,80.50,19.50,5798,6018,0.9663,0.6921
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,82.50,19.50,5887,6031,0.9787,0.6856
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,84.40,19.50,5978,6038,0.9916,0.6809
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,86.40,19.50,6091,6081,1.0024,0.6663
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,88.40,19.50,6187,6064,1.0204,0.6562
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,90.40,19.50,6288,6097,1.0312,0.6541
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,92.30,19.50,6382,6153,1.0370,0.6450
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,94.30,19.50,6496,6154,1.0550,0.6162
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,2.70,19.50,239,163,1.4630,0.6054
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,4.60,19.50,346,295,1.1795,0.4746
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,6.60,19.50,432,390,1.1074,0.4496
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,8.60,19.50,479,442,1.0836,0.5402
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,10.60,19.50,519,467,1.1104,0.6054
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,12.50,19.50,557,495,1.1247,0.6566
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,14.50,19.50,629,537,1.1704,0.7186
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,16.50,19.50,704,626,1.1302,0.7332
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,18.40,19.50,900,775,1.1689,0.7727
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,20.40,19.50,1053,951,1.1218,0.7629
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,22.40,19.50,1193,1150,1.0478,0.7425
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,24.30,19.50,1312,1322,0.9869,0.7239
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,26.30,19.50,1423,1491,0.9509,0.7154
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,28.30,19.50,1549,1665,0.9287,0.7098
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,30.30,19.50,1703,1887,0.9025,0.7035
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,32.20,19.50,1877,2123,0.8857,0.7002
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,34.20,19.50,2059,2452,0.8465,0.6922
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,36.20,19.50,2205,2641,0.8382,0.6902
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,38.10,19.50,2374,2867,0.8314,0.6894
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,40.10,19.50,2589,3104,0.8355,0.6909
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,42.10,19.50,2813,3461,0.8156,0.6870
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,44.00,19.50,3073,3824,0.8074,0.6856
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,46.00,19.50,3346,4146,0.8070,0.6863
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,48.00,19.50,3606,4441,0.8097,0.6874
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,50.00,19.50,3865,4744,0.8105,0.6883
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,51.90,19.50,4039,4974,0.8058,0.6869
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,53.90,19.50,4367,5154,0.8382,0.6941
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,55.90,19.50,4575,5348,0.8452,0.6941
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,57.80,19.50,4692,5483,0.8476,0.6999
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,59.80,19.50,4788,5578,0.8533,0.6896
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,62.80,19.50,4935,5586,0.8792,0.6911
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,64.70,19.50,5000,5643,0.8841,0.6821
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,66.70,19.50,5090,5728,0.8871,0.6752
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,68.70,19.50,5285,5743,0.9185,0.6759
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,70.70,19.50,5357,5784,0.9252,0.6662
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,72.60,19.50,5417,5854,0.9250,0.6672
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,74.60,19.50,5620,5927,0.9476,0.6683
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,76.60,19.50,5741,5898,0.9729,0.6616
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,78.50,19.50,5792,5949,0.9735,0.6509
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,80.50,19.50,5880,6018,0.9771,0.6474
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,82.50,19.50,6001,6031,0.9951,0.6501
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,84.40,19.50,6046,6038,1.0013,0.6350
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,86.40,19.50,6095,6081,1.0022,0.6421
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,88.40,19.50,6125,6064,1.0100,0.6170
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,90.40,19.50,6224,6097,1.0208,0.6227
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,92.30,19.50,6327,6153,1.0284,0.6313
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,94.30,19.50,6298,6154,1.0234,0.6266
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,2.70,19.50,219,163,1.3152,0.5655
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,4.60,19.50,370,295,1.2515,0.5165
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,6.60,19.50,451,390,1.1552,0.5138
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,8.60,19.50,490,442,1.1098,0.5172
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,10.60,19.50,517,467,1.1068,0.5171
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,12.50,19.50,543,495,1.0973,0.5251
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,14.50,19.50,576,537,1.0713,0.5257
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,16.50,19.50,645,626,1.0331,0.5628
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,18.40,19.50,734,775,0.9481,0.5507
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,20.40,19.50,843,951,0.8875,0.5502
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,22.40,19.50,984,1150,0.8539,0.5664
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,24.30,19.50,1065,1322,0.8079,0.5594
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,26.30,19.50,1193,1491,0.8023,0.5747
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,28.30,19.50,1316,1665,0.7915,0.5847
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,30.30,19.50,1460,1887,0.7738,0.5838
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,32.20,19.50,1619,2123,0.7623,0.5896
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,34.20,19.50,1765,2452,0.7177,0.5912
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,36.20,19.50,1882,2641,0.7113,0.5892
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,38.10,19.50,2015,2867,0.7017,0.5979
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,40.10,19.50,2153,3104,0.6931,0.5895
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,42.10,19.50,2361,3461,0.6813,0.5924
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,44.00,19.50,2557,3824,0.6676,0.5899
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,46.00,19.50,2701,4146,0.6517,0.5512
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,48.00,19.50,2901,4441,0.6539,0.5634
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,50.00,19.50,2948,4744,0.6222,0.5496
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,51.90,19.50,3119,4974,0.6289,0.5461
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,53.90,19.50,3242,5154,0.6314,0.5330
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,55.90,19.50,3414,5348,0.6420,0.5615
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,57.80,19.50,3612,5483,0.6645,0.5328
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,59.80,19.50,3816,5578,0.6895,0.5283
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,62.80,19.50,3982,5586,0.7177,0.5335
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,64.70,19.50,4142,5643,0.7386,0.5208
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,66.70,19.50,4301,5728,0.7546,0.5231
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,68.70,19.50,4478,5743,0.7836,0.5454
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,70.70,19.50,4630,5784,0.8023,0.5354
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,72.60,19.50,4792,5854,0.8192,0.5200
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,74.60,19.50,4956,5927,0.8367,0.5083
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,76.60,19.50,5112,5898,0.8667,0.5262
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,78.50,19.50,5234,5949,0.8796,0.5191
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,80.50,19.50,5356,6018,0.8896,0.5233
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,82.50,19.50,5462,6031,0.9052,0.5430
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,84.40,19.50,5566,6038,0.9213,0.5107
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,86.40,19.50,5647,6081,0.9281,0.5013
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,88.40,19.50,5761,6064,0.9498,0.4897
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,90.40,19.50,5875,6097,0.9638,0.4926
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,92.30,19.50,5940,6153,0.9659,0.4875
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,94.30,19.50,6051,6154,0.9845,0.4922
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,2.70,19.50,220,163,1.3182,0.5554
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,4.60,19.50,351,295,1.1878,0.4806
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,6.60,19.50,423,390,1.0847,0.4718
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,8.60,19.50,482,442,1.0900,0.4981
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,10.60,19.50,516,467,1.1043,0.5733
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,12.50,19.50,559,495,1.1296,0.6604
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,14.50,19.50,614,537,1.1429,0.7105
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,16.50,19.50,701,626,1.1245,0.7245
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,18.40,19.50,852,775,1.1032,0.7602
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,20.40,19.50,1009,951,1.0681,0.7385
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,22.40,19.50,1148,1150,1.0022,0.7472
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,24.30,19.50,1227,1322,0.9270,0.7573
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,26.30,19.50,1331,1491,0.8924,0.7573
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,28.30,19.50,1455,1665,0.8735,0.7776
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,30.30,19.50,1644,1887,0.8713,0.8067
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,32.20,19.50,1799,2123,0.8481,0.8028
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,34.20,19.50,1991,2452,0.8147,0.8009
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,36.20,19.50,2174,2641,0.8250,0.8121
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,38.10,19.50,2344,2867,0.8190,0.8127
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,40.10,19.50,2495,3104,0.8045,0.8094
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,42.10,19.50,2704,3461,0.7825,0.8042
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,44.00,19.50,2867,3824,0.7518,0.7945
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,46.00,19.50,3166,4146,0.7636,0.8007
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,48.00,19.50,3276,4441,0.7368,0.7898
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,50.00,19.50,3413,4744,0.7179,0.7820
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,51.90,19.50,3425,4974,0.6869,0.7614
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,53.90,19.50,3612,5154,0.7002,0.7673
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,55.90,19.50,3552,5348,0.6638,0.7437
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,57.80,19.50,3636,5483,0.6657,0.7360
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,59.80,19.50,3692,5578,0.6642,0.7260
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,62.80,19.50,3778,5586,0.6790,0.7135
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,64.70,19.50,3826,5643,0.6809,0.6809
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,66.70,19.50,3966,5728,0.6955,0.6907
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,68.70,19.50,4053,5743,0.7090,0.6753
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,70.70,19.50,4170,5784,0.7226,0.6576
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,72.60,19.50,4257,5854,0.7282,0.6466
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,74.60,19.50,4369,5927,0.7382,0.6402
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,76.60,19.50,4489,5898,0.7617,0.6425
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,78.50,19.50,4576,5949,0.7698,0.6305
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,80.50,19.50,4678,6018,0.7779,0.6063
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,82.50,19.50,4789,6031,0.7944,0.6128
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,84.40,19.50,4878,6038,0.8081,0.5951
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,86.40,19.50,4962,6081,0.8159,0.5987
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,88.40,19.50,5063,6064,0.8350,0.5721
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,90.40,19.50,5140,6097,0.8432,0.5666
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,92.30,19.50,5230,6153,0.8501,0.5752
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,94.30,19.50,5335,6154,0.8671,0.5577
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,2.70,19.50,269,163,1.6228,0.6468
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,4.60,19.50,371,295,1.2522,0.5060
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,6.60,19.50,450,390,1.1520,0.4636
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,8.60,19.50,491,442,1.1123,0.5010
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,10.60,19.50,518,467,1.1103,0.5512
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,12.50,19.50,548,495,1.1063,0.5709
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,14.50,19.50,589,537,1.0962,0.5679
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,16.50,19.50,635,626,1.0209,0.5799
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,18.40,19.50,749,775,0.9727,0.6157
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,20.40,19.50,870,951,0.9266,0.6043
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,22.40,19.50,995,1150,0.8742,0.5797
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,24.30,19.50,1082,1322,0.8138,0.5563
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,26.30,19.50,1146,1491,0.7656,0.5821
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,28.30,19.50,1207,1665,0.7241,0.5633
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,30.30,19.50,1292,1887,0.6848,0.5849
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,32.20,19.50,1380,2123,0.6514,0.5687
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,34.20,19.50,1478,2452,0.6077,0.5661
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,36.20,19.50,1581,2641,0.6009,0.5565
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,38.10,19.50,1684,2867,0.5893,0.5624
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,40.10,19.50,1785,3104,0.5759,0.5774
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,42.10,19.50,1891,3461,0.5480,0.5591
